OID,N,N_study,Source,BASE,X,Y,Precise,Country,Realm,Family,Genus,Taxon,Taxon_ITIS,Sample_met,Occurrence,Sample_yea,Sampling_e,Sampling_1,ID_Todo,TRAITS,BodyMass_k,DielActivi,HomeRange_,Locomotion,TrophicGui,Brain_size,Canine_Dim,MeanGroupS,Interbirth,Gestation,WeaningAge,MaxLongevi,LitterSz,AdultSexRa,Social_Sys,Mating_Sys,FOREST,BIOME,TaxonNameIUCN,redlistCategory,species_number,Source_grp,Dataset,row_id,CC,CC_new
-1,8854,408,Hending et al. 2018,Richness,49.84481389,-13.087675,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus crossleyi,Cheirogaleus_crossleyi,Line transects,0,2017,0, ,NA,NA,0.29,N,NA,AR,Omnivore,NA,NA,NA,365,70.76,NA,180,2.26,NA,Solitary,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus crossleyi,Vulnerable,47,b,Cheirogaleus_crossleyi_b,6163,75,75
-1,8855,408,Hending et al. 2018,Richness,49.85609444,-13.24547222,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus crossleyi,Cheirogaleus_crossleyi,Line transects,0,2017,0, ,NA,NA,0.29,N,NA,AR,Omnivore,NA,NA,NA,365,70.76,NA,180,2.26,NA,Solitary,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus crossleyi,Vulnerable,47,b,Cheirogaleus_crossleyi_b,6164,75,75
-1,8856,408,Hending et al. 2018,Richness,49.86538333,-13.08716111,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus crossleyi,Cheirogaleus_crossleyi,Line transects,0,2017,0, ,NA,NA,0.29,N,NA,AR,Omnivore,NA,NA,NA,365,70.76,NA,180,2.26,NA,Solitary,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus crossleyi,Vulnerable,47,b,Cheirogaleus_crossleyi_b,6165,75,75
-1,8857,408,Hending et al. 2018,Richness,49.89241667,-13.05862222,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus crossleyi,Cheirogaleus_crossleyi,Line transects,0,2017,0, ,NA,NA,0.29,N,NA,AR,Omnivore,NA,NA,NA,365,70.76,NA,180,2.26,NA,Solitary,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus crossleyi,Vulnerable,47,b,Cheirogaleus_crossleyi_b,6166,75,75
-1,8858,408,Hending et al. 2018,Richness,49.90319444,-13.07926667,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus crossleyi,Cheirogaleus_crossleyi,Line transects,0,2017,0, ,NA,NA,0.29,N,NA,AR,Omnivore,NA,NA,NA,365,70.76,NA,180,2.26,NA,Solitary,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus crossleyi,Vulnerable,47,b,Cheirogaleus_crossleyi_b,6167,75,75
-1,8859,408,Hending et al. 2018,Richness,49.90853889,-13.09544167,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus crossleyi,Cheirogaleus_crossleyi,Line transects,0,2017,0, ,NA,NA,0.29,N,NA,AR,Omnivore,NA,NA,NA,365,70.76,NA,180,2.26,NA,Solitary,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus crossleyi,Vulnerable,47,b,Cheirogaleus_crossleyi_b,6168,75,75
-1,8860,408,Hending et al. 2018,Richness,49.91214444,-13.04340278,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus crossleyi,Cheirogaleus_crossleyi,Line transects,0,2017,0, ,NA,NA,0.29,N,NA,AR,Omnivore,NA,NA,NA,365,70.76,NA,180,2.26,NA,Solitary,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus crossleyi,Vulnerable,47,b,Cheirogaleus_crossleyi_b,6169,75,75
-1,8861,408,Hending et al. 2018,Richness,49.91531111,-13.07770833,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus crossleyi,Cheirogaleus_crossleyi,Line transects,0,2017,0, ,NA,NA,0.29,N,NA,AR,Omnivore,NA,NA,NA,365,70.76,NA,180,2.26,NA,Solitary,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus crossleyi,Vulnerable,47,b,Cheirogaleus_crossleyi_b,6170,75,75
-1,8862,408,Hending et al. 2018,Richness,49.97858333,-13.41409167,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus crossleyi,Cheirogaleus_crossleyi,Line transects,0,2017,0, ,NA,NA,0.29,N,NA,AR,Omnivore,NA,NA,NA,365,70.76,NA,180,2.26,NA,Solitary,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Cheirogaleus crossleyi,Vulnerable,47,b,Cheirogaleus_crossleyi_b,6171,75,75
-1,8863,408,Hending et al. 2018,Richness,50.01778333,-13.38733056,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus crossleyi,Cheirogaleus_crossleyi,Line transects,0,2017,0, ,NA,NA,0.29,N,NA,AR,Omnivore,NA,NA,NA,365,70.76,NA,180,2.26,NA,Solitary,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Cheirogaleus crossleyi,Vulnerable,47,b,Cheirogaleus_crossleyi_b,6172,75,75
-1,8864,408,Hending et al. 2018,Richness,50.11960278,-14.07008889,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus crossleyi,Cheirogaleus_crossleyi,Line transects,0,2017,0, ,NA,NA,0.29,N,NA,AR,Omnivore,NA,NA,NA,365,70.76,NA,180,2.26,NA,Solitary,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Cheirogaleus crossleyi,Vulnerable,47,b,Cheirogaleus_crossleyi_b,6173,75,75
-1,8865,408,Hending et al. 2018,Richness,50.12458333,-14.13738333,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus crossleyi,Cheirogaleus_crossleyi,Line transects,0,2017,0, ,NA,NA,0.29,N,NA,AR,Omnivore,NA,NA,NA,365,70.76,NA,180,2.26,NA,Solitary,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Cheirogaleus crossleyi,Vulnerable,47,b,Cheirogaleus_crossleyi_b,6174,75,75
-1,8866,408,Hending et al. 2018,Richness,50.12521667,-14.06653889,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus crossleyi,Cheirogaleus_crossleyi,Line transects,0,2017,0, ,NA,NA,0.29,N,NA,AR,Omnivore,NA,NA,NA,365,70.76,NA,180,2.26,NA,Solitary,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Cheirogaleus crossleyi,Vulnerable,47,b,Cheirogaleus_crossleyi_b,6175,75,75
-1,8867,408,Hending et al. 2018,Richness,50.12817778,-14.09174167,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus crossleyi,Cheirogaleus_crossleyi,Line transects,0,2017,0, ,NA,NA,0.29,N,NA,AR,Omnivore,NA,NA,NA,365,70.76,NA,180,2.26,NA,Solitary,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Cheirogaleus crossleyi,Vulnerable,47,b,Cheirogaleus_crossleyi_b,6176,75,75
-1,8868,408,Hending et al. 2018,Richness,50.12819722,-14.13979444,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus crossleyi,Cheirogaleus_crossleyi,Line transects,0,2017,0, ,NA,NA,0.29,N,NA,AR,Omnivore,NA,NA,NA,365,70.76,NA,180,2.26,NA,Solitary,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Cheirogaleus crossleyi,Vulnerable,47,b,Cheirogaleus_crossleyi_b,6177,75,75
-1,8894,408,Hending et al. 2018,Richness,49.56821111,-13.29270556,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6178,75,75
-1,8895,408,Hending et al. 2018,Richness,49.61008333,-13.28096389,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6179,75,75
-1,8896,408,Hending et al. 2018,Richness,49.61619722,-13.25658333,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6180,75,75
-1,8897,408,Hending et al. 2018,Richness,49.62138333,-13.30645278,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6181,75,75
-1,8898,408,Hending et al. 2018,Richness,49.62339444,-13.23781111,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6182,75,75
-1,8899,408,Hending et al. 2018,Richness,49.65639444,-13.29544167,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6183,75,75
-1,8900,408,Hending et al. 2018,Richness,49.70594444,-13.14909722,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6184,75,75
-1,8901,408,Hending et al. 2018,Richness,49.75534444,-13.22766389,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6185,75,75
-1,8902,408,Hending et al. 2018,Richness,49.81462222,-13.25697778,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6186,75,75
-1,8903,408,Hending et al. 2018,Richness,49.83610833,-13.28518056,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6187,75,75
-1,8904,408,Hending et al. 2018,Richness,49.83931111,-13.28858889,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6188,75,75
-1,8905,408,Hending et al. 2018,Richness,49.84481389,-13.087675,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6189,75,75
-1,8906,408,Hending et al. 2018,Richness,49.85609444,-13.24547222,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6190,75,75
-1,8907,408,Hending et al. 2018,Richness,49.86538333,-13.08716111,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6191,75,75
-1,8908,408,Hending et al. 2018,Richness,49.89241667,-13.05862222,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6192,75,75
-1,8909,408,Hending et al. 2018,Richness,49.90319444,-13.07926667,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6193,75,75
-1,8910,408,Hending et al. 2018,Richness,49.90853889,-13.09544167,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6194,75,75
-1,8911,408,Hending et al. 2018,Richness,49.91214444,-13.04340278,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6195,75,75
-1,8912,408,Hending et al. 2018,Richness,49.91531111,-13.07770833,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6196,75,75
-1,8913,408,Hending et al. 2018,Richness,49.97858333,-13.41409167,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6197,75,75
-1,8914,408,Hending et al. 2018,Richness,50.01778333,-13.38733056,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6198,75,75
-1,8915,408,Hending et al. 2018,Richness,50.11960278,-14.07008889,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,1,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6199,75,75
-1,8916,408,Hending et al. 2018,Richness,50.12458333,-14.13738333,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6200,75,75
-1,8917,408,Hending et al. 2018,Richness,50.12521667,-14.06653889,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,1,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6201,75,75
-1,8918,408,Hending et al. 2018,Richness,50.12817778,-14.09174167,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6202,75,75
-1,8919,408,Hending et al. 2018,Richness,50.12819722,-14.13979444,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus major,Cheirogaleus_major,Line transects,0,2017,0,NA,NA,NA,0.505,N,3,AR,Folivore_frugivore,5.81,NA,1,365,65,47.14,180,2.26,NA,Solitary,Spatial Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Cheirogaleus major,Vulnerable,48,a,Cheirogaleus_major_a,6203,75,75
-1,8987,408,Hending et al. 2018,Richness,49.56821111,-13.29270556,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus shethi,Cheirogaleus_shethi,Line transects,0,2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus shethi,Endangered,50,a,Cheirogaleus_shethi_a,6204,75,75
-1,8988,408,Hending et al. 2018,Richness,49.61008333,-13.28096389,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus shethi,Cheirogaleus_shethi,Line transects,0,2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus shethi,Endangered,50,a,Cheirogaleus_shethi_a,6205,75,75
-1,8989,408,Hending et al. 2018,Richness,49.61619722,-13.25658333,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus shethi,Cheirogaleus_shethi,Line transects,0,2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus shethi,Endangered,50,a,Cheirogaleus_shethi_a,6206,75,75
-1,8990,408,Hending et al. 2018,Richness,49.62138333,-13.30645278,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus shethi,Cheirogaleus_shethi,Line transects,0,2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus shethi,Endangered,50,a,Cheirogaleus_shethi_a,6207,75,75
-1,8991,408,Hending et al. 2018,Richness,49.62339444,-13.23781111,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus shethi,Cheirogaleus_shethi,Line transects,0,2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus shethi,Endangered,50,a,Cheirogaleus_shethi_a,6208,75,75
-1,8992,408,Hending et al. 2018,Richness,49.65639444,-13.29544167,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus shethi,Cheirogaleus_shethi,Line transects,0,2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus shethi,Endangered,50,a,Cheirogaleus_shethi_a,6209,75,75
-1,8993,408,Hending et al. 2018,Richness,49.70594444,-13.14909722,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus shethi,Cheirogaleus_shethi,Line transects,1,2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus shethi,Endangered,50,a,Cheirogaleus_shethi_a,6210,75,75
-1,8994,408,Hending et al. 2018,Richness,49.75534444,-13.22766389,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus shethi,Cheirogaleus_shethi,Line transects,1,2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus shethi,Endangered,50,a,Cheirogaleus_shethi_a,6211,75,75
-1,8995,408,Hending et al. 2018,Richness,49.81462222,-13.25697778,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus shethi,Cheirogaleus_shethi,Line transects,0,2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus shethi,Endangered,50,a,Cheirogaleus_shethi_a,6212,75,75
-1,8996,408,Hending et al. 2018,Richness,49.83610833,-13.28518056,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus shethi,Cheirogaleus_shethi,Line transects,1,2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus shethi,Endangered,50,a,Cheirogaleus_shethi_a,6213,75,75
-1,8997,408,Hending et al. 2018,Richness,49.83931111,-13.28858889,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus shethi,Cheirogaleus_shethi,Line transects,1,2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus shethi,Endangered,50,a,Cheirogaleus_shethi_a,6214,75,75
-1,8998,408,Hending et al. 2018,Richness,49.84481389,-13.087675,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus shethi,Cheirogaleus_shethi,Line transects,0,2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus shethi,Endangered,50,a,Cheirogaleus_shethi_a,6215,75,75
-1,8999,408,Hending et al. 2018,Richness,49.85609444,-13.24547222,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus shethi,Cheirogaleus_shethi,Line transects,0,2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus shethi,Endangered,50,a,Cheirogaleus_shethi_a,6216,75,75
-1,9000,408,Hending et al. 2018,Richness,49.86538333,-13.08716111,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus shethi,Cheirogaleus_shethi,Line transects,0,2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus shethi,Endangered,50,a,Cheirogaleus_shethi_a,6217,75,75
-1,9001,408,Hending et al. 2018,Richness,49.89241667,-13.05862222,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus shethi,Cheirogaleus_shethi,Line transects,0,2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus shethi,Endangered,50,a,Cheirogaleus_shethi_a,6218,75,75
-1,9002,408,Hending et al. 2018,Richness,49.90319444,-13.07926667,Precise,Madagascar,Madagascar,Cheirogaleidae,Cheirogaleus,Cheirogaleus shethi,Cheirogaleus_shethi,Line transects,1,2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical and Subtropical Dry Broadleaf Forest,Cheirogaleus shethi,Endangered,50,a,Cheirogaleus_shethi_a,6219,75,75
