"OID","N","N_study","Source","BASE","X","Y","Precise","Country","Realm","Family","Genus","Taxon","Taxon_ITIS","Sample_met","Occurrence","Sample_yea","Sampling_e","Sampling_1","ID_Todo","TRAITS","BodyMass_k","DielActivi","HomeRange_","Locomotion","TrophicGui","Brain_size","Canine_Dim","MeanGroupS","Interbirth","Gestation","WeaningAge","MaxLongevi","LitterSz","AdultSexRa","Social_Sys","Mating_Sys","FOREST","BIOME","TaxonNameIUCN","redlistCategory","species_number","Source_grp","Dataset","row_id","nearpatch_ID","metric","treecover","near_p_dist","patch_area","dataset_row_id","row_id_2","row_id_3"
-1,19677,222,"Carretero-Pinz√É≥n 2013","Richness",-73.47668333,3.562508333,"Precise","Colombia","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus"," ",1,2009,0,NA,NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Saimiri sciureus","Least Concern",142,"a","Saimiri_sciureus_a",4593,104,"area",1,0,131.817924705721,3,2954,1550
-1,19678,222,"Carretero-Pinz√É≥n 2013","Richness",-73.48628056,3.562497222,"Precise","Colombia","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus"," ",1,2009,0,NA,NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Saimiri sciureus","Least Concern",142,"a","Saimiri_sciureus_a",4594,134,"area",1,0,147.596404065164,4,2955,1551
-1,19606,6,"Benchimol & Venticinque 2014","Richness",-59.38027778,-1.855833333,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Line transect and boat census",0,2008,0,NA,NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"b","Saimiri_sciureus_b",4088,1,"area",0,30.0056343973183,2.8810819058737,4,2957,1552
-1,19614,6,"Benchimol & Venticinque 2014","Richness",-59.6325,-1.829444444,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Line transect and boat census",0,2008,0,NA,NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"b","Saimiri_sciureus_b",4096,124,"area",1,0,4.05152143013491,12,2958,1553
-1,19605,6,"Benchimol & Venticinque 2014","Richness",-59.36305556,-1.767222222,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Line transect and boat census",0,2008,0,NA,NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"b","Saimiri_sciureus_b",4087,204,"area",1,0,5.49206238307174,3,2959,1554
-1,19612,6,"Benchimol & Venticinque 2014","Richness",-59.59527778,-1.836111111,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Line transect and boat census",0,2008,0,NA,NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"b","Saimiri_sciureus_b",4094,87,"area",1,0,9.18344857497246,10,2960,1555
-1,19608,6,"Benchimol & Venticinque 2014","Richness",-59.42944444,-1.827777778,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Line transect and boat census",0,2008,0,NA,NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"b","Saimiri_sciureus_b",4090,77,"area",1,0,13.3250038146659,6,2961,1556
-1,19619,6,"Benchimol & Venticinque 2014","Richness",-59.6875,-1.783333333,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Line transect and boat census",0,2008,0,NA,NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"b","Saimiri_sciureus_b",4101,112,"area",1,0,15.2157138153956,17,2962,1557
-1,19610,6,"Benchimol & Venticinque 2014","Richness",-59.44777778,-1.789722222,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Line transect and boat census",0,2008,0,NA,NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"b","Saimiri_sciureus_b",4092,100,"area",1,0,22.3283847705213,8,2963,1558
-1,19604,6,"Benchimol & Venticinque 2014","Richness",-59.35388889,-1.841388889,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Line transect and boat census",0,2008,0,NA,NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"b","Saimiri_sciureus_b",4086,2,"area",0,42.4343751122962,34.7530504896014,2,2964,1559
-1,19616,6,"Benchimol & Venticinque 2014","Richness",-59.655,-1.877222222,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Line transect and boat census",0,2008,0,NA,NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"b","Saimiri_sciureus_b",4098,117,"area",1,0,58.3419085939423,14,2965,1560
-1,19607,6,"Benchimol & Venticinque 2014","Richness",-59.41555556,-1.798611111,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Line transect and boat census",0,2008,0,NA,NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"b","Saimiri_sciureus_b",4089,120,"area",1,0,91.9245195592832,5,2966,1561
-1,19617,6,"Benchimol & Venticinque 2014","Richness",-59.66277778,-1.678333333,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Line transect and boat census",0,2008,0,NA,NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"b","Saimiri_sciureus_b",4099,67,"area",1,0,103.358813373219,15,2967,1562
-1,19618,6,"Benchimol & Venticinque 2014","Richness",-59.68722222,-1.831388889,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Line transect and boat census",0,2008,0,NA,NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"b","Saimiri_sciureus_b",4100,91,"area",1,0,116.143614330534,16,2968,1563
-1,19615,6,"Benchimol & Venticinque 2014","Richness",-59.63777778,-1.791111111,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Line transect and boat census",1,2008,0,NA,NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"b","Saimiri_sciureus_b",4097,83,"area",1,0,137.661694815028,13,2969,1564
-1,19622,6,"Benchimol & Venticinque 2014","Richness",-59.78472222,-1.702777778,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Line transect and boat census",1,2008,0,NA,NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"b","Saimiri_sciureus_b",4104,141,"area",1,0,226.164929611087,20,2970,1565
-1,19620,6,"Benchimol & Venticinque 2014","Richness",-59.70333333,-1.741666667,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Line transect and boat census",0,2008,0,NA,NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"b","Saimiri_sciureus_b",4102,88,"area",1,0,844.517133659231,18,2971,1566
-1,19603,6,"Benchimol & Venticinque 2014","Richness",-59.71666667,-1.671111111,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Line transect and boat census",1,2008,0,NA,NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"b","Saimiri_sciureus_b",4085,116,"area",1,0,948.326116080238,1,2972,1567
-1,19748,438,"de Souza 2009","Richness",-59.38103611,-1.855925,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Linear transect",0,2008,4,"km",NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"c","Saimiri_sciureus_c",4122,1,"area",0,30.0058647658916,2.88112614511683,18,2977,1568
-1,19740,438,"de Souza 2009","Richness",-59.63263889,-1.829666667,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Linear transect",0,2008,4,"km",NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"c","Saimiri_sciureus_c",4114,125,"area",1,0,4.05158364157054,10,2978,1569
-1,19738,438,"de Souza 2009","Richness",-59.59533333,-1.836194444,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Linear transect",0,2008,4,"km",NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"c","Saimiri_sciureus_c",4112,87,"area",1,0,9.18358958755989,8,2979,1570
-1,19734,438,"de Souza 2009","Richness",-59.4295,-1.827722222,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Linear transect",0,2008,8,"km",NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"c","Saimiri_sciureus_c",4108,77,"area",1,0,13.3252084211653,4,2980,1571
-1,19745,438,"de Souza 2009","Richness",-59.68769444,-1.783361111,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Linear transect",0,2008,8,"km",NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"c","Saimiri_sciureus_c",4119,113,"area",1,0,15.2159474538982,15,2981,1572
-1,19736,438,"de Souza 2009","Richness",-59.44772222,-1.789694444,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Linear transect",0,2008,8,"km",NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"c","Saimiri_sciureus_c",4110,101,"area",1,0,22.3287276246545,6,2982,1573
-1,19742,438,"de Souza 2009","Richness",-59.65505556,-1.877333333,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Linear transect",0,2008,12,"km",NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"c","Saimiri_sciureus_c",4116,117,"area",1,0,58.3428044386158,12,2983,1574
-1,19733,438,"de Souza 2009","Richness",-59.41552778,-1.798555556,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Linear transect",0,2008,16,"km",NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"c","Saimiri_sciureus_c",4107,120,"area",1,0,91.9259310676339,3,2984,1575
-1,19743,438,"de Souza 2009","Richness",-59.66280556,-1.678219444,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Linear transect",0,2008,12,"km",NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"c","Saimiri_sciureus_c",4117,67,"area",1,0,103.360400456062,13,2985,1576
-1,19744,438,"de Souza 2009","Richness",-59.68719444,-1.831416667,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Linear transect",0,2008,12,"km",NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"c","Saimiri_sciureus_c",4118,91,"area",1,0,116.145397725022,14,2986,1577
-1,19741,438,"de Souza 2009","Richness",-59.63788889,-1.791,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Linear transect",1,2008,12,"km",NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"c","Saimiri_sciureus_c",4115,83,"area",1,0,137.663808621364,11,2987,1578
-1,19732,438,"de Souza 2009","Richness",-59.78480556,-1.702861111,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Linear transect",1,2008,16,"km",NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"c","Saimiri_sciureus_c",4106,143,"area",1,0,226.168402391671,2,2988,1579
-1,19746,438,"de Souza 2009","Richness",-59.70322222,-1.741694444,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Linear transect",0,2008,20,"km",NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"c","Saimiri_sciureus_c",4120,88,"area",1,0,844.530101287337,16,2989,1580
-1,19731,438,"de Souza 2009","Richness",-59.71677778,-1.671083333,"Precise","Brazil","Neotropics","Cebidae","Saimiri","Saimiri sciureus","Saimiri_sciureus","Linear transect",1,2008,16,"km",NA,NA,0.82,"D",181,"AR","Insectivore/ Frugivore",24.14,1.411,NA,383.25,161,177.41,324,1,1.84,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Saimiri sciureus","Least Concern",142,"c","Saimiri_sciureus_c",4105,116,"area",1,0,948.340677703612,1,2990,1581
-1,20086,222,"Carretero-Pinz√É≥n 2013","Richness",-73.62535278,3.599527778,"Precise","Colombia","Neotropics","Cebidae","Sapajus","Sapajus apella","Sapajus_apella"," ",1,2007,0,NA,NA,NA,3.01,"D",355,"AR","Omnivore",66.63,1.455,12.9,657,158,263.12,541.2,1.05,1.36,"Polygyndry","Polygyndry",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Sapajus apella","Least Concern",143,"a","Sapajus_apella_a",3625,1,"area",0,331.701406365368,0.450925504035895,2,3030,1582
-1,20087,222,"Carretero-Pinz√É≥n 2013","Richness",-73.63235,3.593169444,"Precise","Colombia","Neotropics","Cebidae","Sapajus","Sapajus apella","Sapajus_apella"," ",1,2007,0,NA,NA,NA,3.01,"D",355,"AR","Omnivore",66.63,1.455,12.9,657,158,263.12,541.2,1.05,1.36,"Polygyndry","Polygyndry",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Sapajus apella","Least Concern",143,"a","Sapajus_apella_a",3626,116,"area",1,0,1.89388711695076,3,3031,1583
-1,20096,222,"Carretero-Pinz√É≥n 2013","Richness",-73.64106667,3.616869444,"Precise","Colombia","Neotropics","Cebidae","Sapajus","Sapajus apella","Sapajus_apella","Visual counts",0,2004,0,NA,NA,NA,3.01,"D",355,"AR","Omnivore",66.63,1.455,12.9,657,158,263.12,541.2,1.05,1.36,"Polygyndry","Polygyndry",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Sapajus apella","Least Concern",143,"a","Sapajus_apella_a",2168,103,"area",1,0,4.77950414704222,3,3032,1584
-1,20078,222,"Carretero-Pinz√É≥n 2013","Richness",-73.62370278,3.593808333,"Precise","Colombia","Neotropics","Cebidae","Sapajus","Sapajus apella","Sapajus_apella","Visual counts",0,2004,0,NA,NA,NA,3.01,"D",355,"AR","Omnivore",66.63,1.455,12.9,657,158,263.12,541.2,1.05,1.36,"Polygyndry","Polygyndry",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Sapajus apella","Least Concern",143,"a","Sapajus_apella_a",2166,128,"area",1,0,13.0760019117193,1,3033,1585
-1,20073,222,"Carretero-Pinz√É≥n 2013","Richness",-73.63553611,3.62705,"Precise","Colombia","Neotropics","Cebidae","Sapajus","Sapajus apella","Sapajus_apella"," ",1,2007,0,NA,NA,NA,3.01,"D",355,"AR","Omnivore",66.63,1.455,12.9,657,158,263.12,541.2,1.05,1.36,"Polygyndry","Polygyndry",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Sapajus apella","Least Concern",143,"a","Sapajus_apella_a",3624,128,"area",1,0,17.6762797582071,1,3034,1586
-1,20105,222,"Carretero-Pinz√É≥n 2013","Richness",-73.64568333,3.616525,"Precise","Colombia","Neotropics","Cebidae","Sapajus","Sapajus apella","Sapajus_apella","Visual counts",1,2004,0,NA,NA,NA,3.01,"D",355,"AR","Omnivore",66.63,1.455,12.9,657,158,263.12,541.2,1.05,1.36,"Polygyndry","Polygyndry",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Sapajus apella","Least Concern",143,"a","Sapajus_apella_a",2169,93,"area",1,0,18.3965819999361,4,3035,1587
-1,20088,222,"Carretero-Pinz√É≥n 2013","Richness",-73.63789444,3.607894444,"Precise","Colombia","Neotropics","Cebidae","Sapajus","Sapajus apella","Sapajus_apella","Visual counts",1,2004,0,NA,NA,NA,3.01,"D",355,"AR","Omnivore",66.63,1.455,12.9,657,158,263.12,541.2,1.05,1.36,"Polygyndry","Polygyndry",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Sapajus apella","Least Concern",143,"a","Sapajus_apella_a",2167,110,"area",1,0,22.0037549411,2,3036,1588
-1,20104,222,"Carretero-Pinz√É≥n 2013","Richness",-73.64549722,3.597327778,"Precise","Colombia","Neotropics","Cebidae","Sapajus","Sapajus apella","Sapajus_apella"," ",1,2007,0,NA,NA,NA,3.01,"D",355,"AR","Omnivore",66.63,1.455,12.9,657,158,263.12,541.2,1.05,1.36,"Polygyndry","Polygyndry",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Sapajus apella","Least Concern",143,"a","Sapajus_apella_a",3627,83,"area",1,0,77.1984462909452,4,3037,1589
-1,20076,222,"Carretero-Pinz√É≥n 2013","Richness",-73.47668333,3.562508333,"Precise","Colombia","Neotropics","Cebidae","Sapajus","Sapajus apella","Sapajus_apella"," ",1,2009,0,NA,NA,NA,3.01,"D",355,"AR","Omnivore",66.63,1.455,12.9,657,158,263.12,541.2,1.05,1.36,"Polygyndry","Polygyndry",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Sapajus apella","Least Concern",143,"a","Sapajus_apella_a",4600,104,"area",1,0,131.817924705721,3,3038,1590
-1,20077,222,"Carretero-Pinz√É≥n 2013","Richness",-73.48628056,3.562497222,"Precise","Colombia","Neotropics","Cebidae","Sapajus","Sapajus apella","Sapajus_apella"," ",1,2009,0,NA,NA,NA,3.01,"D",355,"AR","Omnivore",66.63,1.455,12.9,657,158,263.12,541.2,1.05,1.36,"Polygyndry","Polygyndry",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Sapajus apella","Least Concern",143,"a","Sapajus_apella_a",4601,134,"area",1,0,147.596404065164,4,3039,1591
-1,19921,6,"Benchimol & Venticinque 2014","Richness",-59.38027778,-1.855833333,"Precise","Brazil","Neotropics","Cebidae","Sapajus","Sapajus apella","Sapajus_apella","Line transect and boat census",0,2008,0,NA,NA,NA,3.01,"D",355,"AR","Omnivore",66.63,1.455,12.9,657,158,263.12,541.2,1.05,1.36,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Sapajus apella","Least Concern",143,"d","Sapajus_apella_d",4127,1,"area",0,30.0056343973183,2.8810819058737,4,3054,1592
-1,19929,6,"Benchimol & Venticinque 2014","Richness",-59.6325,-1.829444444,"Precise","Brazil","Neotropics","Cebidae","Sapajus","Sapajus apella","Sapajus_apella","Line transect and boat census",0,2008,0,NA,NA,NA,3.01,"D",355,"AR","Omnivore",66.63,1.455,12.9,657,158,263.12,541.2,1.05,1.36,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Sapajus apella","Least Concern",143,"d","Sapajus_apella_d",4135,124,"area",1,0,4.05152143013491,12,3055,1593
-1,19920,6,"Benchimol & Venticinque 2014","Richness",-59.36305556,-1.767222222,"Precise","Brazil","Neotropics","Cebidae","Sapajus","Sapajus apella","Sapajus_apella","Line transect and boat census",0,2008,0,NA,NA,NA,3.01,"D",355,"AR","Omnivore",66.63,1.455,12.9,657,158,263.12,541.2,1.05,1.36,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Sapajus apella","Least Concern",143,"d","Sapajus_apella_d",4126,204,"area",1,0,5.49206238307174,3,3056,1594
-1,19927,6,"Benchimol & Venticinque 2014","Richness",-59.59527778,-1.836111111,"Precise","Brazil","Neotropics","Cebidae","Sapajus","Sapajus apella","Sapajus_apella","Line transect and boat census",1,2008,0,NA,NA,NA,3.01,"D",355,"AR","Omnivore",66.63,1.455,12.9,657,158,263.12,541.2,1.05,1.36,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Sapajus apella","Least Concern",143,"d","Sapajus_apella_d",4133,87,"area",1,0,9.18344857497246,10,3057,1595
-1,19923,6,"Benchimol & Venticinque 2014","Richness",-59.42944444,-1.827777778,"Precise","Brazil","Neotropics","Cebidae","Sapajus","Sapajus apella","Sapajus_apella","Line transect and boat census",0,2008,0,NA,NA,NA,3.01,"D",355,"AR","Omnivore",66.63,1.455,12.9,657,158,263.12,541.2,1.05,1.36,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Sapajus apella","Least Concern",143,"d","Sapajus_apella_d",4129,77,"area",1,0,13.3250038146659,6,3058,1596
-1,19934,6,"Benchimol & Venticinque 2014","Richness",-59.6875,-1.783333333,"Precise","Brazil","Neotropics","Cebidae","Sapajus","Sapajus apella","Sapajus_apella","Line transect and boat census",1,2008,0,NA,NA,NA,3.01,"D",355,"AR","Omnivore",66.63,1.455,12.9,657,158,263.12,541.2,1.05,1.36,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Sapajus apella","Least Concern",143,"d","Sapajus_apella_d",4140,112,"area",1,0,15.2157138153956,17,3059,1597
-1,19925,6,"Benchimol & Venticinque 2014","Richness",-59.44777778,-1.789722222,"Precise","Brazil","Neotropics","Cebidae","Sapajus","Sapajus apella","Sapajus_apella","Line transect and boat census",1,2008,0,NA,NA,NA,3.01,"D",355,"AR","Omnivore",66.63,1.455,12.9,657,158,263.12,541.2,1.05,1.36,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Sapajus apella","Least Concern",143,"d","Sapajus_apella_d",4131,100,"area",1,0,22.3283847705213,8,3060,1598
-1,19919,6,"Benchimol & Venticinque 2014","Richness",-59.35388889,-1.841388889,"Precise","Brazil","Neotropics","Cebidae","Sapajus","Sapajus apella","Sapajus_apella","Line transect and boat census",0,2008,0,NA,NA,NA,3.01,"D",355,"AR","Omnivore",66.63,1.455,12.9,657,158,263.12,541.2,1.05,1.36,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Sapajus apella","Least Concern",143,"d","Sapajus_apella_d",4125,2,"area",0,42.4343751122962,34.7530504896014,2,3061,1599
