"Dataset","n","simulation_number","patch_comb_number","vars","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","habitat_amount","Cumulative_Occurrence","Source","Realm","Family","Genus","Taxon_ITIS","TaxonNameIUCN","redlistCategory","Occurrence","mean_patch_area_log"
"Alouatta_belzebul_a",5,1,4,1,437.782957804718,325.436834630096,301.041057913675,437.782957804718,212.567326355541,157.666360520217,867.027563023451,709.361202503234,0.301223912963327,-2.09795241080883,145.53977692305,"thirty_percent",3,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.64125885116652
"Alouatta_belzebul_a",5,1,5,1,430.105769535342,281.710022385054,301.041057913675,430.105769535342,286.320718183691,107.920379252073,754.434909287623,646.51453003555,0.133966878460875,-2.12102923379595,125.984551999194,"thirty_percent",1,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.63357526831684
"Alouatta_belzebul_a",5,1,6,1,432.634294550077,272.342394414414,319.08886327247,432.634294550077,228.45894116934,164.995418533943,867.027563023451,702.032144489508,0.589480310684245,-1.50064753010715,121.795221413138,"thirty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.63612094261932
"Alouatta_belzebul_a",6,1,7,1,372.636793385236,251.809202956687,304.018487731752,372.636793385236,253.858359717897,107.920379252073,698.184389032304,590.264009780231,0.313317108366166,-1.94113635791387,102.800676630135,"thirty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.57128573401508
"Alouatta_belzebul_a",7,1,8,1,310.385606881174,207.561476640799,288.948112191034,310.385606881174,217.728705525834,107.920379252073,664.012656043319,556.092276791246,0.569686540098438,-1.43867944966662,78.4508641355566,"thirty_percent",3,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.49190157406485
"Alouatta_belzebul_a",4,1,9,1,552.130004802576,307.807315746916,604.601479519574,552.130004802576,256.642787954507,142.092112241058,857.224947930096,715.132835689038,-0.321421428548197,-1.95867977112839,153.903657873458,"thirty_percent",0,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",0,2.74204134896247
"Alouatta_belzebul_a",5,1,10,1,449.857580882327,303.306129523118,319.08886327247,449.857580882327,313.078394408641,107.920379252073,857.224947930096,749.304568678023,0.228738619268698,-1.95792195624419,135.642624721209,"thirty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.65307504349393
"Alouatta_belzebul_a",4,1,11,1,557.855831375797,297.683839596796,604.601479519574,557.855831375797,256.642787954507,164.995418533943,857.224947930096,692.229529396153,-0.295146071132475,-1.97343777404625,148.841919798398,"thirty_percent",0,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",0,2.7465219772033
"Alouatta_belzebul_a",8,1,12,1,271.667567593053,221.178482299309,223.307236355625,271.667567593053,145.741048676992,0.641292576200778,664.012656043319,663.371363467118,0.533526021946117,-1.24791435373327,78.198402343195,"thirty_percent",3,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.43403779426587
"Alouatta_belzebul_a",5,1,13,1,432.542681324905,350.35820349883,301.041057913675,432.542681324905,286.320718183691,107.920379252073,857.224947930096,749.304568678023,0.227689090970085,-2.17990956628822,156.684951899618,"thirty_percent",1,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.63602896809984
"Alouatta_belzebul_a",4,1,14,1,545.831595572032,356.436139417129,580.553007912046,545.831595572032,398.920279556698,164.995418533943,857.224947930096,692.229529396153,-0.0591529327666181,-2.36842126457846,178.218069708564,"thirty_percent",0,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",0,2.73705867128521
"Alouatta_belzebul_a",5,1,15,1,428.749893802803,275.640985793849,319.08886327247,428.749893802803,239.32500258049,157.666360520217,867.027563023451,709.361202503234,0.580369781561284,-1.51471385019234,123.27039632402,"thirty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.6322040254803
"Alouatta_belzebul_a",6,1,16,1,372.987977415061,225.478038501393,377.9045538326,372.987977415061,256.506962186862,107.920379252073,698.184389032304,590.264009780231,0.140041268475706,-1.80824564380937,92.0510237553388,"thirty_percent",0,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",0,2.57169483334636
"Alouatta_belzebul_a",4,1,17,1,538.548344170894,227.752940682365,488.939782740505,538.548344170894,142.277491602191,319.08886327247,857.224947930096,538.136084657626,0.452945592975111,-1.82370279266428,113.876470341183,"thirty_percent",0,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",0,2.73122469493996
"Alouatta_belzebul_a",5,1,18,1,438.295991865678,255.978592684235,319.08886327247,438.295991865678,228.45894116934,164.995418533943,754.434909287623,589.43949075368,0.210541882703898,-2.12133026221275,114.477106805336,"thirty_percent",1,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.64176749913085
"Alouatta_belzebul_a",8,1,21,1,358.871906303212,298.328122396719,226.971765362488,358.871906303212,230.700066335391,0.641292576200778,754.434909287623,753.793616711422,0.270413470559278,-1.92436099942383,105.474919182685,"forty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.55493946163487
"Alouatta_belzebul_a",10,1,1,1,443.811108021005,295.384130428159,415.053716639657,446.305278076299,376.169463477107,0.641292576200778,867.027563023451,866.38627044725,-0.0146577240174018,-1.68739566483063,93.4086636821229,"sixty_percent",4,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.64719816786412
"Alouatta_belzebul_a",8,1,2,1,549.427414660015,313.767501826829,681.098522537812,549.427414660015,268.391716855305,107.920379252073,867.027563023451,759.107183771378,-0.361166628424464,-1.86851618073075,110.933564128856,"sixty_percent",3,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.73991032552234
"Alouatta_belzebul_a",9,1,3,1,488.237414680857,313.829804690491,511.018570006844,488.237414680857,360.889064617683,0.641292576200778,867.027563023451,866.38627044725,-0.148251129122602,-1.71163093348413,104.60993489683,"sixty_percent",3,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.68863105727458
"Alouatta_belzebul_a",9,1,4,1,499.119029981788,328.069755706722,511.018570006844,499.119029981788,490.738498480886,0.641292576200778,867.027563023451,866.38627044725,-0.138345195092335,-1.74998771496319,109.356585235574,"sixty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.69820412858888
"Alouatta_belzebul_a",6,1,5,1,725.317172553939,133.227370539293,726.309649159964,725.317172553939,143.228271975668,511.018570006844,867.027563023451,356.008993016607,-0.347197413066472,-1.50264288813458,54.3898462656622,"sixty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.86052795990643
"Alouatta_belzebul_a",10,1,6,1,431.98384065136,343.723859760745,294.994585052355,431.521193864244,331.550698807587,0.641292576200778,867.027563023451,866.38627044725,0.240273467844954,-1.88996715472136,108.695028298825,"sixty_percent",3,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.63546750133527
"Alouatta_belzebul_a",10,1,7,1,431.818936846051,305.064077436761,377.9045538326,417.905178273123,338.07033565428,107.920379252073,867.027563023451,759.107183771378,0.326576948580446,-1.74510533135504,96.4697316998147,"sixty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.63530168382362
"Alouatta_belzebul_a",10,1,8,1,438.479218316022,326.25438755461,383.95102669392,439.640415945071,383.911532232548,0.641292576200778,867.027563023451,866.38627044725,0.190682118198618,-1.69120717435478,103.170696129586,"sixty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.64194901484105
"Alouatta_belzebul_a",12,1,1,1,426.826016074202,332.228856301644,310.064960593072,425.424333729078,379.22554324899,0.641292576200778,867.027563023451,866.38627044725,0.218865544343033,-1.83437348429287,95.9062098091578,"seventy_percent",4,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.6302508828544
"Alouatta_belzebul_a",10,1,2,1,512.685930704969,309.29832313575,587.515613025082,532.398806431255,312.399265570446,0.641292576200778,867.027563023451,866.38627044725,-0.395215952233417,-1.55876731774008,97.8087177579722,"seventy_percent",3,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.70985139955268
"Alouatta_belzebul_a",8,1,10,1,550.194675420826,274.158738746612,582.522692253235,550.194675420826,387.646740842635,164.995418533943,867.027563023451,702.032144489508,-0.118227704086779,-1.91308979428042,96.9297516446401,"sixty_percent",1,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.74051638313374
"Alouatta_belzebul_a",10,1,11,1,435.868241398633,329.876013861984,399.983341098939,436.376694798334,412.231204785351,0.641292576200778,867.027563023451,866.38627044725,0.0821464264923018,-1.8675605853604,104.315954926115,"sixty_percent",3,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.63935522623769
"Alouatta_belzebul_a",8,1,12,1,535.937367253506,334.3337405289,681.098522537812,535.937367253506,257.118178141242,0.641292576200778,867.027563023451,866.38627044725,-0.477971250241688,-1.67529690384571,118.204827553724,"sixty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.72911403848836
"Alouatta_belzebul_a",9,1,13,1,480.541903766447,278.655227454058,511.018570006844,480.541903766447,329.24166075772,107.920379252073,857.224947930096,749.304568678023,-0.0658069901220844,-1.82198893389208,92.8850758180195,"sixty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.6817312645978
"Alouatta_belzebul_a",7,1,14,1,620.221534411322,319.258691390867,754.434909287623,620.221534411322,152.396511291331,157.666360520217,867.027563023451,709.361202503234,-0.66358548824138,-1.64733394743705,120.668443045165,"sixty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.79254684109132
"Alouatta_belzebul_a",10,1,15,1,440.201546949247,303.119297984352,383.95102669392,429.608767788788,383.911532232548,107.920379252073,857.224947930096,749.304568678023,0.202962008704588,-1.86494639788425,95.854738438184,"sixty_percent",3,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.64365156441074
"Alouatta_belzebul_a",11,1,16,1,390.255682280726,282.446853247854,319.08886327247,381.660696064632,284.554983204383,0.641292576200778,857.224947930096,856.583655353895,0.265442737573819,-1.48538492453975,85.1609304945188,"sixty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.59134923528397
"Alouatta_belzebul_a",8,1,17,1,544.411590581873,265.034841445656,587.515613025082,544.411590581873,387.646740842635,164.995418533943,867.027563023451,702.032144489508,-0.117396706378458,-1.80925263287678,93.7039668184623,"sixty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.7359273628064
"Alouatta_belzebul_a",11,1,18,1,390.896974856927,303.024542972811,301.041057913675,384.134253144264,286.320718183691,0.641292576200778,842.017152551621,841.37585997542,0.219688609821021,-1.78742737117279,91.3653373917946,"sixty_percent",3,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.59206230944983
"Alouatta_belzebul_a",7,1,1,1,427.467308650402,332.359565594983,319.08886327247,427.467308650402,472.130368314289,0.641292576200778,857.224947930096,856.583655353895,0.0515358833812271,-1.91360813671612,125.620108059683,"forty_percent",1,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.63090290686391
"Alouatta_belzebul_a",4,1,2,1,721.339631694409,268.364514072242,849.621050240858,721.339631694409,18.5402172827676,319.08886327247,867.027563023451,547.938699750981,-0.746704955102626,-1.68972406459934,134.182257036121,"forty_percent",1,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.85813979376411
"Alouatta_belzebul_a",8,1,3,1,371.274046660809,247.27362507188,310.064960593072,371.274046660809,229.205982891362,107.920379252073,754.434909287623,646.51453003555,0.452943604887332,-1.60265932061658,87.424428548453,"forty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.56969459160175
"Alouatta_belzebul_a",8,1,4,1,370.163236305604,254.226914440468,294.994585052355,370.163236305604,252.024711854763,107.920379252073,754.434909287623,646.51453003555,0.414405840263268,-1.70378998081007,89.8827875804934,"forty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.56839328350805
"Alouatta_belzebul_a",6,1,5,1,480.251795220071,319.022125234092,476.480384117177,480.251795220071,436.951494495703,142.092112241058,867.027563023451,724.935450782393,0.0393951542012642,-2.13974551537279,130.240237246966,"forty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.68146899696468
"Alouatta_belzebul_a",7,1,6,1,425.543430921802,325.353630508401,466.860995474166,425.543430921802,447.545904371575,0.641292576200778,842.017152551621,841.37585997542,-0.0457865278755195,-1.94811947268221,122.972113496746,"forty_percent",1,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.62894389073584
"Alouatta_belzebul_a",5,1,7,1,582.971597056574,330.048475624757,754.434909287623,582.971597056574,152.396511291331,142.092112241058,857.224947930096,715.132835689038,-0.339439178579522,-2.0956636559877,147.602165473428,"forty_percent",0,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",0,2.76564739602473
"Alouatta_belzebul_a",6,1,8,1,483.641484551418,313.271861736581,491.550759657895,483.641484551418,436.951494495703,142.092112241058,857.224947930096,715.132835689038,0.00656450349230047,-2.12498772478986,127.892702004391,"forty_percent",1,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.68452354557801
"Alouatta_belzebul_a",9,1,9,1,326.407742038953,298.284942603808,164.995418533943,326.407742038953,201.701264944391,0.641292576200778,842.017152551621,841.37585997542,0.661382370510021,-1.30425564581847,99.4283142012693,"forty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.51376045119984
"Alouatta_belzebul_a",7,1,10,1,418.711701844723,307.853880208498,319.08886327247,418.711701844723,313.078394408641,107.920379252073,842.017152551621,734.096773299548,0.207974562433445,-2.01778735145045,116.357829596851,"forty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.62191509840156
"Alouatta_belzebul_a",8,1,11,1,358.860454650065,236.062948027493,294.994585052355,358.860454650065,252.024711854763,107.920379252073,698.184389032304,590.264009780231,0.345323233677325,-1.77988107424908,83.4608556685638,"forty_percent",3,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.55492560301558
"Alouatta_belzebul_a",5,1,12,1,596.860161992579,342.079384885822,698.184389032304,596.860161992579,83.3970213305359,0.641292576200778,867.027563023451,866.38627044725,-0.934143901342403,-1.0657128562755,152.982551661202,"forty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.77587259245478
"Alouatta_belzebul_a",5,1,13,1,576.467058069395,273.801865211665,664.012656043319,576.467058069395,226.829031957678,142.092112241058,867.027563023451,724.935450782393,-0.538179584896273,-1.46889506425351,122.447916595904,"forty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.76077449479213
"Alouatta_belzebul_a",9,1,14,1,320.045712513152,245.112964975347,301.041057913675,320.045712513152,245.844639427184,0.641292576200778,698.184389032304,697.543096456103,0.360528154929044,-1.50356674580964,81.7043216584491,"forty_percent",3,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.50521201355227
"Alouatta_belzebul_a",5,1,15,1,574.488212405689,192.88140818545,664.012656043319,574.488212405689,134.060032660005,288.948112191034,754.434909287623,465.486797096589,-0.44847120164359,-1.82540121487395,86.2591880597102,"forty_percent",1,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.7592811220762
"Alouatta_belzebul_a",6,1,16,1,481.977177627469,310.429506737809,392.974929373318,481.977177627469,288.426017582106,107.920379252073,867.027563023451,759.107183771378,0.222327187295107,-1.91499621310533,126.732315435251,"forty_percent",1,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.68302647420334
"Alouatta_belzebul_a",4,1,17,1,716.071871247047,180.93500450295,770.100770791963,716.071871247047,117.896766310933,466.860995474166,857.224947930096,390.36395245593,-0.450466694817277,-1.9489431714459,90.4675022514752,"forty_percent",0,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",0,2.85495661409491
"Alouatta_belzebul_a",8,1,18,1,367.506452775629,237.229591627244,294.994585052355,367.506452775629,215.148015940688,142.092112241058,754.434909287623,612.342797046565,0.516821499840656,-1.55941273931501,83.8733264688699,"forty_percent",3,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.56526496894469
"Alouatta_belzebul_a",7,1,19,1,425.098452399538,331.222339468997,301.041057913675,425.098452399538,311.312659429332,0.641292576200778,867.027563023451,866.38627044725,0.239463655887182,-1.7415333465273,125.190276986283,"forty_percent",2,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.62848952389075
"Alouatta_belzebul_a",8,1,20,1,361.368366689137,295.03915676233,304.018487731752,361.368366689137,298.816688806512,0.641292576200778,857.224947930096,856.583655353895,0.383389255638556,-1.47001838397881,104.312094231102,"forty_percent",1,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.55795013280256
"Alouatta_belzebul_a",14,1,15,1,414.949015810891,297.658832345645,310.064960593072,412.618331737182,298.816688806512,0.641292576200778,857.224947930096,856.583655353895,0.230782913097279,-1.654592020512,79.5526691988991,"eighty_percent",3,"Fialho et al. 2014","Neotropics","Atelidae","Alouatta","Alouatta_belzebul","Alouatta belzebul","Vulnerable",1,2.61799473885131
