"OID","N","N_study","Source","BASE","X","Y","Precise","Country","Realm","Family","Genus","Taxon","Taxon_ITIS","Sample_met","Occurrence","Sample_yea","Sampling_e","Sampling_1","ID_Todo","TRAITS","BodyMass_k","DielActivi","HomeRange_","Locomotion","TrophicGui","Brain_size","Canine_Dim","MeanGroupS","Interbirth","Gestation","WeaningAge","MaxLongevi","LitterSz","AdultSexRa","Social_Sys","Mating_Sys","FOREST","BIOME","TaxonNameIUCN","redlistCategory","species_number","Source_grp","Dataset","row_id","nearpatch_ID","metric","treecover","near_p_dist","patch_area","dataset_row_id","row_id_2"
-1,16865,438,"de Souza 2009","Richness",-59.44772222,-1.789694444,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",0,2008,8,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4028,101,"area",1,0,22.3287276246545,5,2559
-1,16871,438,"de Souza 2009","Richness",-59.65505556,-1.877333333,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",0,2008,12,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4034,117,"area",1,0,58.3428044386158,11,2560
-1,16863,438,"de Souza 2009","Richness",-59.41552778,-1.798555556,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",0,2008,16,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4026,120,"area",1,0,91.9259310676339,3,2561
-1,16872,438,"de Souza 2009","Richness",-59.66280556,-1.678219444,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",1,2008,12,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4035,67,"area",1,0,103.360400456062,12,2562
-1,16870,438,"de Souza 2009","Richness",-59.63788889,-1.791,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",1,2008,12,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4033,83,"area",1,0,137.663808621364,10,2563
-1,16862,438,"de Souza 2009","Richness",-59.78480556,-1.702861111,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",1,2008,16,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4025,143,"area",1,0,226.168402391671,2,2564
-1,16874,438,"de Souza 2009","Richness",-59.70322222,-1.741694444,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",1,2008,20,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4037,88,"area",1,0,844.530101287337,14,2565
-1,16861,438,"de Souza 2009","Richness",-59.71677778,-1.671083333,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",0,2008,16,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4024,116,"area",1,0,948.340677703612,1,2566
-1,16866,438,"de Souza 2009","Richness",-59.51461111,-1.772777778,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",1,2008,20,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4029,92,"area",1,0,1417.24395782137,6,2567
-1,16875,438,"de Souza 2009","Richness",-59.77863889,-1.597361111,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",1,2008,20,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4038,186,"area",1,0,1431.19941258678,15,2568
-1,16868,438,"de Souza 2009","Richness",-59.62730556,-1.592694444,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",0,2008,20,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4031,219,"area",1,0,2460.39169273774,8,2569
-1,16864,438,"de Souza 2009","Richness",-59.44230556,-1.739361111,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",0,2008,16,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4027,171,"area",1,0,3691.26280304672,4,2570
-1,16914,372,"Heymann et al. 2002","Richness",-74.43198333,-2.265786111,"Precise","Peru","Neotropics","Pitheciidae","Pithecia","Pithecia monachus","Pithecia_monachus","Transects",0,1999,0,NA,NA,NA,2.36,"D",25.85,"AR",NA,NA,1.126,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia monachus","Least Concern",117,"a","Pithecia_monachus_a",290,60,"area",1,0,4898.40891893248,4,2578
-1,16918,372,"Heymann et al. 2002","Richness",-74.87591111,-2.013447222,"Precise","Peru","Neotropics","Pitheciidae","Pithecia","Pithecia monachus","Pithecia_monachus","Transects",1,1999,0,NA,NA,NA,2.36,"D",25.85,"AR",NA,NA,1.126,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia monachus","Least Concern",117,"a","Pithecia_monachus_a",294,41,"area",1,0,6135.93202804258,8,2579
-1,16916,372,"Heymann et al. 2002","Richness",-74.65540278,-2.122227778,"Precise","Peru","Neotropics","Pitheciidae","Pithecia","Pithecia monachus","Pithecia_monachus","Transects",0,1999,0,NA,NA,NA,2.36,"D",25.85,"AR",NA,NA,1.126,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia monachus","Least Concern",117,"a","Pithecia_monachus_a",292,36,"area",1,0,6318.62515874575,6,2580
-1,16911,372,"Heymann et al. 2002","Richness",-74.46778611,-2.285575,"Precise","Peru","Neotropics","Pitheciidae","Pithecia","Pithecia monachus","Pithecia_monachus","Transects",0,1999,0,NA,NA,NA,2.36,"D",25.85,"AR",NA,NA,1.126,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia monachus","Least Concern",117,"a","Pithecia_monachus_a",287,49,"area",1,0,7461.60524802425,1,2581
-1,16917,372,"Heymann et al. 2002","Richness",-74.67330556,-2.168175,"Precise","Peru","Neotropics","Pitheciidae","Pithecia","Pithecia monachus","Pithecia_monachus","Transects",0,1999,0,NA,NA,NA,2.36,"D",25.85,"AR",NA,NA,1.126,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia monachus","Least Concern",117,"a","Pithecia_monachus_a",293,31,"area",1,0,7999.23988746683,7,2582
-1,16919,372,"Heymann et al. 2002","Richness",-74.90436667,-2.051469444,"Precise","Peru","Neotropics","Pitheciidae","Pithecia","Pithecia monachus","Pithecia_monachus","Transects",0,1999,0,NA,NA,NA,2.36,"D",25.85,"AR",NA,NA,1.126,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia monachus","Least Concern",117,"a","Pithecia_monachus_a",295,36,"area",1,0,8681.30024482326,9,2583
-1,16913,372,"Heymann et al. 2002","Richness",-75.01069722,-2.164897222,"Precise","Peru","Neotropics","Pitheciidae","Pithecia","Pithecia monachus","Pithecia_monachus","Transects",0,1999,0,NA,NA,NA,2.36,"D",25.85,"AR",NA,NA,1.126,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia monachus","Least Concern",117,"a","Pithecia_monachus_a",289,78,"area",1,0,9875.06344189702,3,2584
-1,16954,13,"de Thoisy et al. 2010","Richness",-53.921713,5.726994,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",0,2012,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Mangroves","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",5638,27,"area",0,210.425400371173,2142.46374248684,2,2585
-1,16952,13,"de Thoisy et al. 2010","Richness",-53.600576,5.609703,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",0,2010,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",4811,135,"area",0,67.19601131774,2777.45375773594,2,2586
-1,16953,13,"de Thoisy et al. 2010","Richness",-53.948397,5.653225,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2002,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",1456,236,"area",1,0,5631.80489209211,2,2587
-1,16949,13,"de Thoisy et al. 2010","Richness",-53.166889,5.423076,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2000,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",773,344,"area",1,0,8013.40169349979,4,2588
-1,16932,13,"de Thoisy et al. 2010","Richness",-52.802106,5.174982,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2001,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",1335,92,"area",1,0,8229.65483823886,3,2589
-1,16931,13,"de Thoisy et al. 2010","Richness",-52.632553,4.999466,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2003,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",1704,90,"area",1,0,9127.74513428516,2,2590
-1,16951,13,"de Thoisy et al. 2010","Richness",-53.896275,5.553985,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",0,2002,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",1455,419,"area",1,0,9256.4774427298,1,2591
-1,16950,13,"de Thoisy et al. 2010","Richness",-53.572052,5.480593,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2009,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",4430,161,"area",1,0,9489.92934286126,3,2592
-1,16936,13,"de Thoisy et al. 2010","Richness",-54.155877,5.280158,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2003,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",1705,27,"area",1,0,9584.69580423421,3,2593
-1,16930,13,"de Thoisy et al. 2010","Richness",-52.569916,4.899048,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2001,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",1334,192,"area",1,0,9659.12409146736,2,2594
-1,16928,13,"de Thoisy et al. 2010","Richness",-53.917251,4.767957,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2001,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",1333,107,"area",1,0,9882.54343947527,1,2595
-1,16940,13,"de Thoisy et al. 2010","Richness",-53.967133,5.348667,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2008,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",4040,55,"area",1,0,9925.08847338131,1,2596
-1,16937,13,"de Thoisy et al. 2010","Richness",-53.204157,5.326576,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2000,-1,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",770,97,"area",1,0,9961.82802985619,1,2597
-1,16929,13,"de Thoisy et al. 2010","Richness",-52.607433,4.865418,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",0,2010,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",4810,90,"area",1,0,9963.74058565093,1,2598
-1,16920,13,"de Thoisy et al. 2010","Richness",-52.131635,4.059572,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",0,2009,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",4428,19,"area",1,0,9970.58071245382,1,2599
-1,16924,13,"de Thoisy et al. 2010","Richness",-53.41044,4.578031,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",0,2009,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",4429,12,"area",1,0,9978.16709258291,2,2600
-1,16934,13,"de Thoisy et al. 2010","Richness",-53.32923,5.250747,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2012,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",5637,11,"area",1,0,9982.71171691186,1,2601
-1,16933,13,"de Thoisy et al. 2010","Richness",-53.941681,5.202246,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2001,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",1336,41,"area",1,0,9985.46594670602,4,2602
-1,16927,13,"de Thoisy et al. 2010","Richness",-53.270108,4.680096,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2003,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",1703,1,"area",1,0,9996.21283092925,1,2603
-1,16935,13,"de Thoisy et al. 2010","Richness",-53.480165,5.273194,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2013,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",5874,24,"area",1,0,10000.874362386,1,2604
-1,17004,56,"Shanee et al 2013","Richness",-77.98055556,-5.909722222,"Precise","Peru","Neotropics","Pitheciidae","Callicebus","Callicebus cupreus","Plecturocebus_cupreus","Trails",0,2009,0,NA,NA,NA,1.07,"D",25,"AR","Frugivore",NA,1.188,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Plecturocebus cupreus","Least Concern",119,"d","Plecturocebus_cupreus_d",4451,11,"area",0,90.5457388196019,3.00612796674198,21,2605
-1,16989,56,"Shanee et al 2013","Richness",-76.79111111,-8.651666667,"Precise","Peru","Neotropics","Pitheciidae","Callicebus","Callicebus cupreus","Plecturocebus_cupreus","Trails",0,2009,0,NA,NA,NA,1.07,"D",25,"AR","Frugivore",NA,1.188,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Plecturocebus cupreus","Least Concern",119,"d","Plecturocebus_cupreus_d",4436,422,"area",0,30.1819129398655,212.341948196228,6,2606
-1,17007,56,"Shanee et al 2013","Richness",-78.32972222,-6.216666667,"Precise","Peru","Neotropics","Pitheciidae","Callicebus","Callicebus cupreus","Plecturocebus_cupreus","Trails",0,2009,0,NA,NA,NA,1.07,"D",25,"AR","Frugivore",NA,1.188,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Plecturocebus cupreus","Least Concern",119,"d","Plecturocebus_cupreus_d",4454,830,"area",1,0,2086.34390370583,24,2607
-1,17008,56,"Shanee et al 2013","Richness",-78.4125,-5.918888889,"Precise","Peru","Neotropics","Pitheciidae","Callicebus","Callicebus cupreus","Plecturocebus_cupreus","Trails",0,2009,0,NA,NA,NA,1.07,"D",25,"AR","Frugivore",NA,1.188,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Plecturocebus cupreus","Least Concern",119,"d","Plecturocebus_cupreus_d",4455,1651,"area",1,0,3572.28206714505,25,2608
-1,16988,56,"Shanee et al 2013","Richness",-76.75611111,-7.229444444,"Precise","Peru","Neotropics","Pitheciidae","Callicebus","Callicebus cupreus","Plecturocebus_cupreus","Trails",0,2009,0,NA,NA,NA,1.07,"D",25,"AR","Frugivore",NA,1.188,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Plecturocebus cupreus","Least Concern",119,"d","Plecturocebus_cupreus_d",4435,636,"area",0,30.1819129398664,3984.21269337556,5,2609
-1,16986,56,"Shanee et al 2013","Richness",-76.39333333,-9.258055556,"Precise","Peru","Neotropics","Pitheciidae","Callicebus","Callicebus cupreus","Plecturocebus_cupreus","Trails",0,2009,0,NA,NA,NA,1.07,"D",25,"AR","Frugivore",NA,1.188,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Plecturocebus cupreus","Least Concern",119,"d","Plecturocebus_cupreus_d",4433,860,"area",1,0,5735.69216054376,3,2610
-1,16999,56,"Shanee et al 2013","Richness",-77.59388889,-5.961944444,"Precise","Peru","Neotropics","Pitheciidae","Callicebus","Callicebus cupreus","Plecturocebus_cupreus","Trails",0,2009,0,NA,NA,NA,1.07,"D",25,"AR","Frugivore",NA,1.188,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Plecturocebus cupreus","Least Concern",119,"d","Plecturocebus_cupreus_d",4446,1743,"area",1,0,5834.62109908563,16,2611
-1,16992,56,"Shanee et al 2013","Richness",-76.95444444,-5.962222222,"Precise","Peru","Neotropics","Pitheciidae","Callicebus","Callicebus cupreus","Plecturocebus_cupreus","Trails",0,2009,0,NA,NA,NA,1.07,"D",25,"AR","Frugivore",NA,1.188,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Plecturocebus cupreus","Least Concern",119,"d","Plecturocebus_cupreus_d",4439,1140,"area",1,0,6665.13227098818,9,2612
-1,17003,56,"Shanee et al 2013","Richness",-77.91,-5.665555556,"Precise","Peru","Neotropics","Pitheciidae","Callicebus","Callicebus cupreus","Plecturocebus_cupreus","Trails",0,2009,0,NA,NA,NA,1.07,"D",25,"AR","Frugivore",NA,1.188,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Plecturocebus cupreus","Least Concern",119,"d","Plecturocebus_cupreus_d",4450,866,"area",1,0,6717.14739429159,20,2613
-1,16987,56,"Shanee et al 2013","Richness",-76.71861111,-8.411111111,"Precise","Peru","Neotropics","Pitheciidae","Callicebus","Callicebus cupreus","Plecturocebus_cupreus","Trails",0,2009,0,NA,NA,NA,1.07,"D",25,"AR","Frugivore",NA,1.188,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Plecturocebus cupreus","Least Concern",119,"d","Plecturocebus_cupreus_d",4434,1784,"area",1,0,6978.58943261128,4,2614
-1,17006,56,"Shanee et al 2013","Richness",-78.25083333,-5.641666667,"Precise","Peru","Neotropics","Pitheciidae","Callicebus","Callicebus cupreus","Plecturocebus_cupreus","Trails",0,2009,0,NA,NA,NA,1.07,"D",25,"AR","Frugivore",NA,1.188,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Plecturocebus cupreus","Least Concern",119,"d","Plecturocebus_cupreus_d",4453,2880,"area",1,0,7956.30978009739,23,2615
-1,16998,56,"Shanee et al 2013","Richness",-77.5575,-6.267777778,"Precise","Peru","Neotropics","Pitheciidae","Callicebus","Callicebus cupreus","Plecturocebus_cupreus","Trails",0,2009,0,NA,NA,NA,1.07,"D",25,"AR","Frugivore",NA,1.188,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Plecturocebus cupreus","Least Concern",119,"d","Plecturocebus_cupreus_d",4445,993,"area",1,0,8010.23789392502,15,2616
-1,16996,56,"Shanee et al 2013","Richness",-77.3875,-5.894444444,"Precise","Peru","Neotropics","Pitheciidae","Callicebus","Callicebus cupreus","Plecturocebus_cupreus","Trails",0,2009,0,NA,NA,NA,1.07,"D",25,"AR","Frugivore",NA,1.188,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Plecturocebus cupreus","Least Concern",119,"d","Plecturocebus_cupreus_d",4443,808,"area",1,0,8055.05652906552,13,2617
