"OID","N","N_study","Source","BASE","X","Y","Precise","Country","Realm","Family","Genus","Taxon","Taxon_ITIS","Sample_met","Occurrence","Sample_yea","Sampling_e","Sampling_1","ID_Todo","TRAITS","BodyMass_k","DielActivi","HomeRange_","Locomotion","TrophicGui","Brain_size","Canine_Dim","MeanGroupS","Interbirth","Gestation","WeaningAge","MaxLongevi","LitterSz","AdultSexRa","Social_Sys","Mating_Sys","FOREST","BIOME","TaxonNameIUCN","redlistCategory","species_number","Source_grp","Dataset","row_id","nearpatch_ID","metric","treecover","near_p_dist","patch_area","dataset_row_id","row_id_2"
-1,6995,56,"Shanee et al 2013","Richness",-77.59388889,-5.961944444,"Precise","Peru","Neotropics","Callitrichidae","Cebuella","Cebuella pygmaea","Cebuella_pygmaea","Trails",0,2009,0,NA,NA,NA,0.12,"D",0.663333333,"AR","Omnivore",4.17,1.034,NA,182.5,125,90.73,181.2,1.93,0.67,"Pair","Monogamy",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebuella pygmaea","Vulnerable",36,"a","Cebuella_pygmaea_a",4331,999,"area",1,0,8729.61342584506,16,1259
-1,6987,56,"Shanee et al 2013","Richness",-76.90666667,-6.292777778,"Precise","Peru","Neotropics","Callitrichidae","Cebuella","Cebuella pygmaea","Cebuella_pygmaea","Trails",0,2009,0,NA,NA,NA,0.12,"D",0.663333333,"AR","Omnivore",4.17,1.034,NA,182.5,125,90.73,181.2,1.93,0.67,"Pair","Monogamy",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebuella pygmaea","Vulnerable",36,"a","Cebuella_pygmaea_a",4323,903,"area",1,0,8829.08893310804,8,1260
-1,6994,56,"Shanee et al 2013","Richness",-77.5575,-6.267777778,"Precise","Peru","Neotropics","Callitrichidae","Cebuella","Cebuella pygmaea","Cebuella_pygmaea","Trails",0,2009,0,NA,NA,NA,0.12,"D",0.663333333,"AR","Omnivore",4.17,1.034,NA,182.5,125,90.73,181.2,1.93,0.67,"Pair","Monogamy",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebuella pygmaea","Vulnerable",36,"a","Cebuella_pygmaea_a",4330,644,"area",1,0,8897.68330762201,15,1261
-1,6981,56,"Shanee et al 2013","Richness",-76.28972222,-6.4625,"Precise","Peru","Neotropics","Callitrichidae","Cebuella","Cebuella pygmaea","Cebuella_pygmaea","Trails",0,2009,0,NA,NA,NA,0.12,"D",0.663333333,"AR","Omnivore",4.17,1.034,NA,182.5,125,90.73,181.2,1.93,0.67,"Pair","Monogamy",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebuella pygmaea","Vulnerable",36,"a","Cebuella_pygmaea_a",4317,620,"area",1,0,8950.79156836777,2,1262
-1,6980,56,"Shanee et al 2013","Richness",-77.13555556,-8.117222222,"Precise","Peru","Neotropics","Callitrichidae","Cebuella","Cebuella pygmaea","Cebuella_pygmaea","Trails",0,2009,0,NA,NA,NA,0.12,"D",0.663333333,"AR","Omnivore",4.17,1.034,NA,182.5,125,90.73,181.2,1.93,0.67,"Pair","Monogamy",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebuella pygmaea","Vulnerable",36,"a","Cebuella_pygmaea_a",4316,407,"area",1,0,9137.9913553875,1,1263
-1,6986,56,"Shanee et al 2013","Richness",-76.89027778,-7.238888889,"Precise","Peru","Neotropics","Callitrichidae","Cebuella","Cebuella pygmaea","Cebuella_pygmaea","Trails",0,2009,0,NA,NA,NA,0.12,"D",0.663333333,"AR","Omnivore",4.17,1.034,NA,182.5,125,90.73,181.2,1.93,0.67,"Pair","Monogamy",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebuella pygmaea","Vulnerable",36,"a","Cebuella_pygmaea_a",4322,597,"area",1,0,9326.10209027618,7,1264
-1,7002,56,"Shanee et al 2013","Richness",-78.25083333,-5.641666667,"Precise","Peru","Neotropics","Callitrichidae","Cebuella","Cebuella pygmaea","Cebuella_pygmaea","Trails",0,2009,0,NA,NA,NA,0.12,"D",0.663333333,"AR","Omnivore",4.17,1.034,NA,182.5,125,90.73,181.2,1.93,0.67,"Pair","Monogamy",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebuella pygmaea","Vulnerable",36,"a","Cebuella_pygmaea_a",4338,551,"area",1,0,9458.00734166533,23,1265
-1,6983,56,"Shanee et al 2013","Richness",-76.71861111,-8.411111111,"Precise","Peru","Neotropics","Callitrichidae","Cebuella","Cebuella pygmaea","Cebuella_pygmaea","Trails",0,2009,0,NA,NA,NA,0.12,"D",0.663333333,"AR","Omnivore",4.17,1.034,NA,182.5,125,90.73,181.2,1.93,0.67,"Pair","Monogamy",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebuella pygmaea","Vulnerable",36,"a","Cebuella_pygmaea_a",4319,957,"area",1,0,9464.38397674631,4,1266
-1,6993,56,"Shanee et al 2013","Richness",-77.46083333,-7.320555556,"Precise","Peru","Neotropics","Callitrichidae","Cebuella","Cebuella pygmaea","Cebuella_pygmaea","Trails",0,2009,0,NA,NA,NA,0.12,"D",0.663333333,"AR","Omnivore",4.17,1.034,NA,182.5,125,90.73,181.2,1.93,0.67,"Pair","Monogamy",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebuella pygmaea","Vulnerable",36,"a","Cebuella_pygmaea_a",4329,486,"area",1,0,9548.19118066747,14,1267
-1,7001,56,"Shanee et al 2013","Richness",-78.20666667,-4.883055556,"Precise","Peru","Neotropics","Callitrichidae","Cebuella","Cebuella pygmaea","Cebuella_pygmaea","Trails",0,2009,0,NA,NA,NA,0.12,"D",0.663333333,"AR","Omnivore",4.17,1.034,NA,182.5,125,90.73,181.2,1.93,0.67,"Pair","Monogamy",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebuella pygmaea","Vulnerable",36,"a","Cebuella_pygmaea_a",4337,406,"area",1,0,9647.84887750431,22,1268
-1,6989,56,"Shanee et al 2013","Richness",-77.08111111,-6.361666667,"Precise","Peru","Neotropics","Callitrichidae","Cebuella","Cebuella pygmaea","Cebuella_pygmaea","Trails",0,2009,0,NA,NA,NA,0.12,"D",0.663333333,"AR","Omnivore",4.17,1.034,NA,182.5,125,90.73,181.2,1.93,0.67,"Pair","Monogamy",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebuella pygmaea","Vulnerable",36,"a","Cebuella_pygmaea_a",4325,316,"area",1,0,9663.88155999373,10,1269
-1,6997,56,"Shanee et al 2013","Richness",-77.78666667,-5.795277778,"Precise","Peru","Neotropics","Callitrichidae","Cebuella","Cebuella pygmaea","Cebuella_pygmaea","Trails",0,2009,0,NA,NA,NA,0.12,"D",0.663333333,"AR","Omnivore",4.17,1.034,NA,182.5,125,90.73,181.2,1.93,0.67,"Pair","Monogamy",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebuella pygmaea","Vulnerable",36,"a","Cebuella_pygmaea_a",4333,394,"area",1,0,9680.82519035173,18,1270
-1,6996,56,"Shanee et al 2013","Richness",-77.76444444,-5.671666667,"Precise","Peru","Neotropics","Callitrichidae","Cebuella","Cebuella pygmaea","Cebuella_pygmaea","Trails",0,2009,0,NA,NA,NA,0.12,"D",0.663333333,"AR","Omnivore",4.17,1.034,NA,182.5,125,90.73,181.2,1.93,0.67,"Pair","Monogamy",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebuella pygmaea","Vulnerable",36,"a","Cebuella_pygmaea_a",4332,388,"area",1,0,9753.88320942212,17,1271
-1,6991,56,"Shanee et al 2013","Richness",-77.22472222,-6.707777778,"Precise","Peru","Neotropics","Callitrichidae","Cebuella","Cebuella pygmaea","Cebuella_pygmaea","Trails",0,2009,0,NA,NA,NA,0.12,"D",0.663333333,"AR","Omnivore",4.17,1.034,NA,182.5,125,90.73,181.2,1.93,0.67,"Pair","Monogamy",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebuella pygmaea","Vulnerable",36,"a","Cebuella_pygmaea_a",4327,106,"area",1,0,9896.26436130144,12,1272
-1,6998,56,"Shanee et al 2013","Richness",-77.84833333,-5.575277778,"Precise","Peru","Neotropics","Callitrichidae","Cebuella","Cebuella pygmaea","Cebuella_pygmaea","Trails",0,2009,0,NA,NA,NA,0.12,"D",0.663333333,"AR","Omnivore",4.17,1.034,NA,182.5,125,90.73,181.2,1.93,0.67,"Pair","Monogamy",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebuella pygmaea","Vulnerable",36,"a","Cebuella_pygmaea_a",4334,130,"area",1,0,9900.54581628438,19,1273
-1,6990,56,"Shanee et al 2013","Richness",-77.19972222,-7.044166667,"Precise","Peru","Neotropics","Callitrichidae","Cebuella","Cebuella pygmaea","Cebuella_pygmaea","Trails",1,2009,0,NA,NA,NA,0.12,"D",0.663333333,"AR","Omnivore",4.17,1.034,NA,182.5,125,90.73,181.2,1.93,0.67,"Pair","Monogamy",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebuella pygmaea","Vulnerable",36,"a","Cebuella_pygmaea_a",4326,104,"area",1,0,9956.20473106255,11,1274
-1,7095,372,"Heymann et al. 2002","Richness",-74.43198333,-2.265786111,"Precise","Peru","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Transects",1,1999,0,NA,NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebus albifrons","Least Concern",37,"a","Cebus_albifrons_a",245,47,"area",1,0,4921.81957146221,4,1275
-1,7099,372,"Heymann et al. 2002","Richness",-74.87591111,-2.013447222,"Precise","Peru","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Transects",1,1999,0,NA,NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebus albifrons","Least Concern",37,"a","Cebus_albifrons_a",249,39,"area",1,0,6166.81608118757,8,1276
-1,7097,372,"Heymann et al. 2002","Richness",-74.65540278,-2.122227778,"Precise","Peru","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Transects",1,1999,0,NA,NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebus albifrons","Least Concern",37,"a","Cebus_albifrons_a",247,41,"area",1,0,6345.27728624114,6,1277
-1,7092,372,"Heymann et al. 2002","Richness",-74.46778611,-2.285575,"Precise","Peru","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Transects",0,1999,0,NA,NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebus albifrons","Least Concern",37,"a","Cebus_albifrons_a",242,40,"area",1,0,7485.19598249652,1,1278
-1,7098,372,"Heymann et al. 2002","Richness",-74.67330556,-2.168175,"Precise","Peru","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Transects",0,1999,0,NA,NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebus albifrons","Least Concern",37,"a","Cebus_albifrons_a",248,39,"area",1,0,8020.30947474359,7,1279
-1,7100,372,"Heymann et al. 2002","Richness",-74.90436667,-2.051469444,"Precise","Peru","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Transects",0,1999,0,NA,NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebus albifrons","Least Concern",37,"a","Cebus_albifrons_a",250,30,"area",1,0,8699.93872587577,9,1280
-1,7094,372,"Heymann et al. 2002","Richness",-75.01069722,-2.164897222,"Precise","Peru","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Transects",0,1999,0,NA,NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebus albifrons","Least Concern",37,"a","Cebus_albifrons_a",244,140,"area",1,0,9904.50683950172,3,1281
-1,7078,8,"Jack & Campos 2012","Ocurrencias",-80.18334,-0.36667,"Precise","Ecuador","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Total count",0,2002,0," ",NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical and Subtropical Dry Broadleaf Forest","Cebus albifrons","Least Concern",37,"b","Cebus_albifrons_b",1435,1,"area",0,30.000804641074,0.090004827911189,3,1282
-1,7070,8,"Jack & Campos 2012","Ocurrencias",-80.43605,-0.61103,"Precise","Ecuador","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Total count",0,2003,0," ",NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Mangroves","Cebus albifrons","Least Concern",37,"b","Cebus_albifrons_b",1567,311,"area",1,0,1537.82772126892,1,1283
-1,7074,8,"Jack & Campos 2012","Ocurrencias",-79.65691,-1.24866,"Precise","Ecuador","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Total count",1,2004,0," ",NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebus albifrons","Least Concern",37,"b","Cebus_albifrons_b",1965,622,"area",1,0,2050.32867386515,2,1284
-1,7077,8,"Jack & Campos 2012","Ocurrencias",-79.63384,-2.4125,"Precise","Ecuador","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Informant and published",1,2003,4,"Days",NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Flooded Grasslands and Savannas","Cebus albifrons","Least Concern",37,"b","Cebus_albifrons_b",1570,881,"area",1,0,2120.45554236541,4,1285
-1,7071,8,"Jack & Campos 2012","Ocurrencias",-80.47306,-0.7027,"Precise","Ecuador","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Total count",1,2002,0," ",NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical and Subtropical Dry Broadleaf Forest","Cebus albifrons","Least Concern",37,"b","Cebus_albifrons_b",1434,637,"area",1,0,4308.53111210862,2,1286
-1,7068,8,"Jack & Campos 2012","Ocurrencias",-80.4739,-0.39605,"Precise","Ecuador","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Total count",0,2002,0," ",NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical and Subtropical Dry Broadleaf Forest","Cebus albifrons","Least Concern",37,"b","Cebus_albifrons_b",1433,406,"area",1,0,5087.97292181952,1,1287
-1,7073,8,"Jack & Campos 2012","Ocurrencias",-80.35264,-0.26006,"Precise","Ecuador","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Total count",1,2003,0," ",NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical and Subtropical Dry Broadleaf Forest","Cebus albifrons","Least Concern",37,"b","Cebus_albifrons_b",1569,723,"area",1,0,5952.77984728893,3,1288
-1,7069,8,"Jack & Campos 2012","Ocurrencias",-80.04076,-2.15775,"Precise","Ecuador","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Total count",1,2004,0," ",NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebus albifrons","Least Concern",37,"b","Cebus_albifrons_b",1964,590,"area",1,0,6188.52991379241,1,1289
-1,7076,8,"Jack & Campos 2012","Ocurrencias",-80.14211,-0.0951,"Precise","Ecuador","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Total count",1,2004,0," ",NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical and Subtropical Dry Broadleaf Forest","Cebus albifrons","Least Concern",37,"b","Cebus_albifrons_b",1967,670,"area",1,0,7662.37527413898,4,1290
-1,7075,8,"Jack & Campos 2012","Ocurrencias",-78.86958,-0.36652,"Precise","Ecuador","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Total count",1,2004,0," ",NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebus albifrons","Least Concern",37,"b","Cebus_albifrons_b",1966,410,"area",1,0,9630.32346512586,3,1291
-1,7072,8,"Jack & Campos 2012","Ocurrencias",-78.86363,0.69761,"Precise","Ecuador","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Informant and published",0,2003,0," ",NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebus albifrons","Least Concern",37,"b","Cebus_albifrons_b",1568,70,"area",1,0,9970.9400079909,2,1292
-1,7089,366,"Porter 2006","Richness",-68.75753891,-11.34690201,"Precise","Bolivia","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Line transects",0,2003,28,"km",NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebus albifrons","Least Concern",37,"d","Cebus_albifrons_d",1573,95,"area",0,85.4504771284739,0.0912723005185468,3,1293
-1,7087,366,"Porter 2006","Richness",-68.58549837,-12.38839361,"Precise","Bolivia","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Line transects",0,2003,23.4,"km",NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebus albifrons","Least Concern",37,"d","Cebus_albifrons_d",1571,62,"area",1,0,7327.06646872738,1,1294
-1,7088,366,"Porter 2006","Richness",-68.81927542,-11.50082497,"Precise","Bolivia","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Line transects",1,2003,23.1,"km",NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebus albifrons","Least Concern",37,"d","Cebus_albifrons_d",1572,29,"area",0,85.4504771284732,9249.90002375161,2,1295
-1,7090,366,"Porter 2006","Richness",-67.19355701,-11.29838106,"Precise","Bolivia","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Line transects",0,2003,23.4,"km",NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebus albifrons","Least Concern",37,"d","Cebus_albifrons_d",1574,195,"area",1,0,9496.42650745221,4,1296
-1,7091,366,"Porter 2006","Richness",-69.4284817,-10.93895601,"Precise","Bolivia","Neotropics","Cebidae","Cebus","Cebus albifrons","Cebus_albifrons","Line transects",1,2003,22.4,"km",NA,NA,2.74,"D",177.5,"BOTH","Omnivore",65.45,NA,25.1,547.5,158,270.32,528,1.01,1.71,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebus albifrons","Least Concern",37,"d","Cebus_albifrons_d",1575,66,"area",0,30.2113059165849,9517.14531966992,5,1297
-1,7132,283,"Larrotta Salazar et al. 2016","Richness",-75.372393,9.436313,"Precise","Colombia","Neotropics","Cebidae","Cebus","Cebus capucinus","Cebus_capucinus","Direct observation",0,2010,0,"km",NA,NA,3.11,"D",103.4833333,"AR","Omnivore",72.93,1.582,16.4,790.83,162,514.07,657.6,1.01,1.47,"Polygyndry","Harem Polygyny",NA,"Deserts and Xeric Shrublands","Cebus capucinus","Vulnerable",38,"a","Cebus_capucinus_a",4696,9,"area",0,85.656047811264,0.366847926332276,9,1298
-1,7138,283,"Larrotta Salazar et al. 2016","Richness",-75.451819,9.427083,"Precise","Colombia","Neotropics","Cebidae","Cebus","Cebus capucinus","Cebus_capucinus","Direct observation",0,2010,0,"km",NA,NA,3.11,"D",103.4833333,"AR","Omnivore",72.93,1.582,16.4,790.83,162,514.07,657.6,1.01,1.47,"Polygyndry","Harem Polygyny",NA,"Deserts and Xeric Shrublands","Cebus capucinus","Vulnerable",38,"a","Cebus_capucinus_a",4702,266,"area",1,0,23.1114193589312,15,1299
-1,7137,283,"Larrotta Salazar et al. 2016","Richness",-75.439373,9.279212,"Precise","Colombia","Neotropics","Cebidae","Cebus","Cebus capucinus","Cebus_capucinus","Direct observation",0,2010,0,"km",NA,NA,3.11,"D",103.4833333,"AR","Omnivore",72.93,1.582,16.4,790.83,162,514.07,657.6,1.01,1.47,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebus capucinus","Vulnerable",38,"a","Cebus_capucinus_a",4701,357,"area",1,0,667.112954035148,14,1300
-1,7139,283,"Larrotta Salazar et al. 2016","Richness",-75.457717,9.578181,"Precise","Colombia","Neotropics","Cebidae","Cebus","Cebus capucinus","Cebus_capucinus","Direct observation",0,2010,0,"km",NA,NA,3.11,"D",103.4833333,"AR","Omnivore",72.93,1.582,16.4,790.83,162,514.07,657.6,1.01,1.47,"Polygyndry","Harem Polygyny",NA,"Deserts and Xeric Shrublands","Cebus capucinus","Vulnerable",38,"a","Cebus_capucinus_a",4703,166,"area",1,0,1000.76114303432,16,1301
-1,7125,283,"Larrotta Salazar et al. 2016","Richness",-75.218109,9.509334,"Precise","Colombia","Neotropics","Cebidae","Cebus","Cebus capucinus","Cebus_capucinus","Direct observation",0,2010,0,"km",NA,NA,3.11,"D",103.4833333,"AR","Omnivore",72.93,1.582,16.4,790.83,162,514.07,657.6,1.01,1.47,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebus capucinus","Vulnerable",38,"a","Cebus_capucinus_a",4689,945,"area",1,0,3957.8305652173,2,1302
-1,7124,283,"Larrotta Salazar et al. 2016","Richness",-75.109925,9.929378,"Precise","Colombia","Neotropics","Cebidae","Cebus","Cebus capucinus","Cebus_capucinus","Direct observation",0,2010,0,"km",NA,NA,3.11,"D",103.4833333,"AR","Omnivore",72.93,1.582,16.4,790.83,162,514.07,657.6,1.01,1.47,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Cebus capucinus","Vulnerable",38,"a","Cebus_capucinus_a",4688,784,"area",1,0,4271.76067817602,1,1303
