OID,N,N_study,Source,BASE,X,Y,Precise,Country,Realm,Family,Genus,Taxon,Taxon_ITIS,Sample_met,Occurrence,Sample_yea,Sampling_e,Sampling_1,ID_Todo,TRAITS,BodyMass_k,DielActivi,HomeRange_,Locomotion,TrophicGui,Brain_size,Canine_Dim,MeanGroupS,Interbirth,Gestation,WeaningAge,MaxLongevi,LitterSz,AdultSexRa,Social_Sys,Mating_Sys,FOREST,BIOME,TaxonNameIUCN,redlistCategory,species_number,Source_grp,Dataset,row_id,CC,CC_new,nearpatch_ID,metric,treecover,near_p_dist,patch_area,dataset_row_id,row_id_2
-1,19570,56,Shanee et al 2013,Richness,-78.25083333,-5.641666667,Precise,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,Trails,0,2009,0,NA,NA,NA,0.99,D,NA,AR,NA,NA,NA,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4587,75,75,2880,area,1,0,7956.30978,23,2995
-1,19562,56,Shanee et al 2013,Richness,-77.5575,-6.267777778,Precise,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,Trails,0,2009,0,NA,NA,NA,0.99,D,NA,AR,NA,NA,NA,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4579,75,75,993,area,1,0,8010.237894,15,2996
-1,19560,56,Shanee et al 2013,Richness,-77.3875,-5.894444444,Precise,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,Trails,0,2009,0,NA,NA,NA,0.99,D,NA,AR,NA,NA,NA,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4577,75,75,808,area,1,0,8055.056529,13,2997
-1,19565,56,Shanee et al 2013,Richness,-77.78666667,-5.795277778,Precise,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,Trails,0,2009,0,NA,NA,NA,0.99,D,NA,AR,NA,NA,NA,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4582,75,75,3409,area,1,0,8499.963468,18,2998
-1,19549,56,Shanee et al 2013,Richness,-76.28972222,-6.4625,Precise,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,Trails,0,2009,0,NA,NA,NA,0.99,D,NA,AR,NA,NA,NA,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4566,75,75,666,area,1,0,8589.145264,2,2999
-1,19548,56,Shanee et al 2013,Richness,-77.13555556,-8.117222222,Precise,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,Trails,0,2009,0,NA,NA,NA,0.99,D,NA,AR,NA,NA,NA,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4565,75,75,1189,area,1,0,8685.15917,1,3000
-1,19555,56,Shanee et al 2013,Richness,-76.90666667,-6.292777778,Precise,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,Secondary evidence,1,2009,0,NA,NA,NA,0.99,D,NA,AR,NA,NA,NA,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4572,75,75,1063,area,1,0,8709.572573,8,3001
-1,19561,56,Shanee et al 2013,Richness,-77.46083333,-7.320555556,Precise,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,Trails,0,2009,0,NA,NA,NA,0.99,D,NA,AR,NA,NA,NA,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4578,75,75,1629,area,1,0,8854.777663,14,3002
-1,19554,56,Shanee et al 2013,Richness,-76.89027778,-7.238888889,Precise,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,Secondary evidence,1,2009,0,NA,NA,NA,0.99,D,NA,AR,NA,NA,NA,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4571,75,75,621,area,1,0,9156.028123,7,3003
-1,19564,56,Shanee et al 2013,Richness,-77.76444444,-5.671666667,Precise,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,Trails,0,2009,0,NA,NA,NA,0.99,D,NA,AR,NA,NA,NA,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4581,75,75,825,area,1,0,9527.694854,17,3004
-1,19569,56,Shanee et al 2013,Richness,-78.20666667,-4.883055556,Precise,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,Secondary evidence,1,2009,0,NA,NA,NA,0.99,D,NA,AR,NA,NA,NA,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4586,75,75,524,area,1,0,9596.926892,22,3005
-1,19557,56,Shanee et al 2013,Richness,-77.08111111,-6.361666667,Precise,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,Trails,0,2009,0,NA,NA,NA,0.99,D,NA,AR,NA,NA,NA,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4574,75,75,466,area,1,0,9601.754915,10,3006
-1,19566,56,Shanee et al 2013,Richness,-77.84833333,-5.575277778,Precise,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,Trails,0,2009,0,NA,NA,NA,0.99,D,NA,AR,NA,NA,NA,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4583,75,75,341,area,1,0,9831.769252,19,3007
-1,19559,56,Shanee et al 2013,Richness,-77.22472222,-6.707777778,Precise,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,Secondary evidence,1,2009,0,NA,NA,NA,0.99,D,NA,AR,NA,NA,NA,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4576,75,75,145,area,1,0,9882.509048,12,3008
-1,19558,56,Shanee et al 2013,Richness,-77.19972222,-7.044166667,Precise,Peru,Neotropics,Cebidae,Saimiri,Saimiri macrodon,Saimiri_macrodon,Secondary evidence,1,2009,0,NA,NA,NA,0.99,D,NA,AR,NA,NA,NA,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri cassiquiarensis,Least Concern,141,a,Saimiri_macrodon_a,4575,75,75,122,area,1,0,9930.789286,11,3009
-1,19687,222,Carretero-Pinz√É≥n 2013,Richness,-73.62535278,3.599527778,Precise,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus, ,1,2007,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,3621,75,75,1,area,0,331.7014064,0.450925504,2,3010
-1,19688,222,Carretero-Pinz√É≥n 2013,Richness,-73.63235,3.593169444,Precise,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus, ,1,2007,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,3622,75,75,116,area,1,0,1.893887117,3,3011
-1,19697,222,Carretero-Pinz√É≥n 2013,Richness,-73.64106667,3.616869444,Precise,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Visual counts,1,2004,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,2164,75,75,103,area,1,0,4.779504147,3,3012
-1,19679,222,Carretero-Pinz√É≥n 2013,Richness,-73.62370278,3.593808333,Precise,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Visual counts,0,2004,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,2162,75,75,128,area,1,0,13.07600191,1,3013
-1,19674,222,Carretero-Pinz√É≥n 2013,Richness,-73.63553611,3.62705,Precise,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus, ,1,2007,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,3620,75,75,128,area,1,0,17.67627976,1,3014
-1,19706,222,Carretero-Pinz√É≥n 2013,Richness,-73.64568333,3.616525,Precise,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Visual counts,1,2004,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,2165,75,75,93,area,1,0,18.396582,4,3015
-1,19689,222,Carretero-Pinz√É≥n 2013,Richness,-73.63789444,3.607894444,Precise,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Visual counts,1,2004,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,2163,75,75,110,area,1,0,22.00375494,2,3016
-1,19705,222,Carretero-Pinz√É≥n 2013,Richness,-73.64549722,3.597327778,Precise,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus, ,0,2007,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,3623,75,75,83,area,1,0,77.19844629,4,3017
-1,19677,222,Carretero-Pinz√É≥n 2013,Richness,-73.47668333,3.562508333,Precise,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus, ,1,2009,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,4593,75,75,104,area,1,0,131.8179247,3,3018
-1,19678,222,Carretero-Pinz√É≥n 2013,Richness,-73.48628056,3.562497222,Precise,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus, ,1,2009,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,4594,75,75,134,area,1,0,147.5964041,4,3019
-1,19676,222,Carretero-Pinz√É≥n 2013,Richness,-73.44296111,3.561811111,Precise,Colombia,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus, ,1,2009,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical and Subtropical Grasslands Savannas and Shrublands,Saimiri sciureus,Least Concern,142,a,Saimiri_sciureus_a,4592,75,75,135,area,1,0,2142.717497,2,3020
-1,19606,6,Benchimol & Venticinque 2014,Richness,-59.38027778,-1.855833333,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Line transect and boat census,0,2008,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4088,75,75,1,area,0,30.0056344,2.881081906,4,3021
-1,19614,6,Benchimol & Venticinque 2014,Richness,-59.6325,-1.829444444,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Line transect and boat census,0,2008,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4096,75,75,124,area,1,0,4.05152143,12,3022
-1,19605,6,Benchimol & Venticinque 2014,Richness,-59.36305556,-1.767222222,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Line transect and boat census,0,2008,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4087,75,75,204,area,1,0,5.492062383,3,3023
-1,19612,6,Benchimol & Venticinque 2014,Richness,-59.59527778,-1.836111111,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Line transect and boat census,0,2008,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4094,75,75,87,area,1,0,9.183448575,10,3024
-1,19608,6,Benchimol & Venticinque 2014,Richness,-59.42944444,-1.827777778,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Line transect and boat census,0,2008,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4090,75,75,77,area,1,0,13.32500381,6,3025
-1,19619,6,Benchimol & Venticinque 2014,Richness,-59.6875,-1.783333333,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Line transect and boat census,0,2008,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4101,75,75,112,area,1,0,15.21571382,17,3026
-1,19610,6,Benchimol & Venticinque 2014,Richness,-59.44777778,-1.789722222,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Line transect and boat census,0,2008,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4092,75,75,100,area,1,0,22.32838477,8,3027
-1,19604,6,Benchimol & Venticinque 2014,Richness,-59.35388889,-1.841388889,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Line transect and boat census,0,2008,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4086,75,75,2,area,0,42.43437511,34.75305049,2,3028
-1,19616,6,Benchimol & Venticinque 2014,Richness,-59.655,-1.877222222,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Line transect and boat census,0,2008,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4098,75,75,117,area,1,0,58.34190859,14,3029
-1,19607,6,Benchimol & Venticinque 2014,Richness,-59.41555556,-1.798611111,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Line transect and boat census,0,2008,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4089,75,75,120,area,1,0,91.92451956,5,3030
-1,19617,6,Benchimol & Venticinque 2014,Richness,-59.66277778,-1.678333333,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Line transect and boat census,0,2008,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4099,75,75,67,area,1,0,103.3588134,15,3031
-1,19618,6,Benchimol & Venticinque 2014,Richness,-59.68722222,-1.831388889,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Line transect and boat census,0,2008,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4100,75,75,91,area,1,0,116.1436143,16,3032
-1,19615,6,Benchimol & Venticinque 2014,Richness,-59.63777778,-1.791111111,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Line transect and boat census,1,2008,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4097,75,75,83,area,1,0,137.6616948,13,3033
-1,19622,6,Benchimol & Venticinque 2014,Richness,-59.78472222,-1.702777778,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Line transect and boat census,1,2008,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4104,75,75,141,area,1,0,226.1649296,20,3034
-1,19620,6,Benchimol & Venticinque 2014,Richness,-59.70333333,-1.741666667,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Line transect and boat census,0,2008,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4102,75,75,88,area,1,0,844.5171337,18,3035
-1,19603,6,Benchimol & Venticinque 2014,Richness,-59.71666667,-1.671111111,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Line transect and boat census,1,2008,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4085,75,75,116,area,1,0,948.3261161,1,3036
-1,19611,6,Benchimol & Venticinque 2014,Richness,-59.51472222,-1.772777778,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Line transect and boat census,1,2008,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4093,75,75,92,area,1,0,1417.222196,9,3037
-1,19621,6,Benchimol & Venticinque 2014,Richness,-59.77861111,-1.597222222,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Line transect and boat census,1,2008,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4103,75,75,184,area,1,0,1431.177437,19,3038
-1,19613,6,Benchimol & Venticinque 2014,Richness,-59.62722222,-1.592777778,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Line transect and boat census,0,2008,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4095,75,75,217,area,1,0,2460.353914,11,3039
-1,19609,6,Benchimol & Venticinque 2014,Richness,-59.44222222,-1.739444444,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Line transect and boat census,0,2008,0,NA,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,b,Saimiri_sciureus_b,4091,75,75,171,area,1,0,3691.206124,7,3040
-1,19748,438,de Souza 2009,Richness,-59.38103611,-1.855925,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Linear transect,0,2008,4,km,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4122,75,75,1,area,0,30.00586477,2.881126145,18,3041
-1,19740,438,de Souza 2009,Richness,-59.63263889,-1.829666667,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Linear transect,0,2008,4,km,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4114,75,75,125,area,1,0,4.051583642,10,3042
-1,19738,438,de Souza 2009,Richness,-59.59533333,-1.836194444,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Linear transect,0,2008,4,km,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4112,75,75,87,area,1,0,9.183589588,8,3043
-1,19734,438,de Souza 2009,Richness,-59.4295,-1.827722222,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Linear transect,0,2008,8,km,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4108,75,75,77,area,1,0,13.32520842,4,3044
-1,19745,438,de Souza 2009,Richness,-59.68769444,-1.783361111,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Linear transect,0,2008,8,km,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4119,75,75,113,area,1,0,15.21594745,15,3045
-1,19736,438,de Souza 2009,Richness,-59.44772222,-1.789694444,Precise,Brazil,Neotropics,Cebidae,Saimiri,Saimiri sciureus,Saimiri_sciureus,Linear transect,0,2008,8,km,NA,NA,0.82,D,181,AR,Insectivore/ Frugivore,24.14,1.411,NA,383.25,161,177.41,324,1,1.84,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Saimiri sciureus,Least Concern,142,c,Saimiri_sciureus_c,4110,75,75,101,area,1,0,22.32872762,6,3046
