"Source","X","Y","Country","Realm","Family","Genus","Taxon","Taxon_ITIS","Sample_met","Occurrence","Sample_yea","Sampling_e","Sampling_1","BodyMass_k","DielActivi","HomeRange_","Locomotion","TrophicGui","Brain_size","Canine_Dim","MeanGroupS","Interbirth","Gestation","WeaningAge","MaxLongevi","LitterSz","AdultSexRa","Social_Sys","Mating_Sys","FOREST","BIOME","TaxonNameIUCN","species_number","Source_grp","Dataset"
"Sanchez-Giraldo & Daza 2017",-75.0206,6.4044,"Colombia","Neotropics","Aotidae","Aotus","Aotus griseimembra","Aotus_griseimembra","Transects",0,2011,0,NA,0.51,"N",NA,"AR",NA,NA,NA,4,395.4,133,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus griseimembra",12,"b","Aotus_griseimembra_b"
"Sanchez-Giraldo & Daza 2017",-75.0244,6.3676,"Colombia","Neotropics","Aotidae","Aotus","Aotus griseimembra","Aotus_griseimembra","Transects",0,2011,0,NA,0.51,"N",NA,"AR",NA,NA,NA,4,395.4,133,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus griseimembra",12,"b","Aotus_griseimembra_b"
"Sanchez-Giraldo & Daza 2017",-75.036,6.3911,"Colombia","Neotropics","Aotidae","Aotus","Aotus griseimembra","Aotus_griseimembra","Transects",1,2011,0,NA,0.51,"N",NA,"AR",NA,NA,NA,4,395.4,133,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus griseimembra",12,"b","Aotus_griseimembra_b"
"Sanchez-Giraldo & Daza 2017",-75.0371,6.3765,"Colombia","Neotropics","Aotidae","Aotus","Aotus griseimembra","Aotus_griseimembra","Transects",0,2011,0,NA,0.51,"N",NA,"AR",NA,NA,NA,4,395.4,133,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus griseimembra",12,"b","Aotus_griseimembra_b"
"Sanchez-Giraldo & Daza 2017",-75.0437,6.3678,"Colombia","Neotropics","Aotidae","Aotus","Aotus griseimembra","Aotus_griseimembra","Transects",0,2011,0,NA,0.51,"N",NA,"AR",NA,NA,NA,4,395.4,133,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus griseimembra",12,"b","Aotus_griseimembra_b"
"Sanchez-Giraldo & Daza 2017",-75.0457,6.3714,"Colombia","Neotropics","Aotidae","Aotus","Aotus griseimembra","Aotus_griseimembra","Transects",0,2011,0,NA,0.51,"N",NA,"AR",NA,NA,NA,4,395.4,133,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus griseimembra",12,"b","Aotus_griseimembra_b"
"Shanee et al. 2015",-76.71861111,-8.411111111,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Visual, audio, food residue. Refered to by locals",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-76.59361111,-8.482777778,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Audio, food residue, referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-76.01138889,-9.291666667,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax"," ",0,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-75.97055556,-9.419722222,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax"," ",0,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-75.75861111,-9.807777778,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-75.74083333,-9.804166667,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax"," ",0,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-75.80361111,-9.684166667,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Visual, audio, referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-75.84222222,-9.689166667,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax"," ",0,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.91416667,-5.583055556,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Visual, audio, food residue. Refered to by locals",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.90611111,-5.707777778,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Visual, audio, food residue. Refered to by locals",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.9125,-5.728055556,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Visual, audio, food residue. Refered to by locals",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.91638889,-5.645,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Visual, audio, food residue. Refered to by locals",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.64777778,-6.053611111,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-78.25083333,-5.641666667,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Audio, food residue, referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-78.30166667,-5.680555556,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-78.16583333,-5.938333333,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-78.00027778,-5.993888889,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.68166667,-6.735277778,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Referred to by researcher, referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.22472222,-6.707777778,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Visual, audio, food residue. Refered to by locals",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-78.27833333,-5.694444444,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Referred to by researcher, referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-78.4125,-5.918888889,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Visual, audio, food residue. Referred to by researcher, referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-78.28,-5.6375,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Referred to by researcher, referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.91527778,-6.265555556,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax"," ",0,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.33444444,-6.160555556,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Visual, audio, food residue. Referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.45083333,-6.346666667,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Audio, food residue, referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.92666667,-5.699444444,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Visual, audio, food residue. Referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.76444444,-5.671666667,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax"," ",0,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-76.89027778,-7.238888889,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax"," ",0,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.19972222,-7.044166667,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax"," ",0,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.98055556,-5.909722222,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Visual, audio, referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-78.32972222,-6.216666667,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Visual, referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.84833333,-5.575277778,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Visual, audio, referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.49305556,-7.144722222,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax"," ",0,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-78.24444444,-5.575555556,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Visual, audio, referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-76.75611111,-7.229444444,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax"," ",0,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-76.90666667,-6.292777778,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax"," ",0,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.78666667,-5.795277778,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Visual, audio, referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.95555556,-6.0175,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.96888889,-5.823611111,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.79833333,-5.908333333,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.81055556,-5.697777778,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Visual, referred to by researcher, referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-77.99027778,-6.389444444,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax","Referred to by researcher, referred to by local",1,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-76.1025,-6.715277778,"Peru","Neotropics","Aotidae","Aotus","Aotus miconax","Aotus_miconax"," ",0,2011,0,"Day",0.8,"N",1.23,"AR","Omnivore",NA,NA,4,NA,NA,NA,NA,NA,NA,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus miconax",13,"d","Aotus_miconax_d"
"Shanee et al. 2015",-76.71861111,-8.411111111,"Peru","Neotropics","Aotidae","Aotus","Aotus nancymaae","Aotus_nancymai"," ",0,2011,0,"Day",0.79,"N",9.2,"AR","Frugivore",NA,NA,3.9,365.2,117,NA,NA,1.02,1,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus nancymaae",14,"a","Aotus_nancymai_a"
"Shanee et al. 2015",-76.59361111,-8.482777778,"Peru","Neotropics","Aotidae","Aotus","Aotus nancymaae","Aotus_nancymai"," ",0,2011,0,"Day",0.79,"N",9.2,"AR","Frugivore",NA,NA,3.9,365.2,117,NA,NA,1.02,1,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus nancymaae",14,"a","Aotus_nancymai_a"
"Shanee et al. 2015",-76.01138889,-9.291666667,"Peru","Neotropics","Aotidae","Aotus","Aotus nancymaae","Aotus_nancymai","Visual, referred to by local",1,2011,0,"Day",0.79,"N",9.2,"AR","Frugivore",NA,NA,3.9,365.2,117,NA,NA,1.02,1,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus nancymaae",14,"a","Aotus_nancymai_a"
"Shanee et al. 2015",-75.97055556,-9.419722222,"Peru","Neotropics","Aotidae","Aotus","Aotus nancymaae","Aotus_nancymai"," ",0,2011,0,"Day",0.79,"N",9.2,"AR","Frugivore",NA,NA,3.9,365.2,117,NA,NA,1.02,1,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus nancymaae",14,"a","Aotus_nancymai_a"
"Shanee et al. 2015",-75.75861111,-9.807777778,"Peru","Neotropics","Aotidae","Aotus","Aotus nancymaae","Aotus_nancymai"," ",0,2011,0,"Day",0.79,"N",9.2,"AR","Frugivore",NA,NA,3.9,365.2,117,NA,NA,1.02,1,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus nancymaae",14,"a","Aotus_nancymai_a"
"Shanee et al. 2015",-75.74083333,-9.804166667,"Peru","Neotropics","Aotidae","Aotus","Aotus nancymaae","Aotus_nancymai"," ",0,2011,0,"Day",0.79,"N",9.2,"AR","Frugivore",NA,NA,3.9,365.2,117,NA,NA,1.02,1,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus nancymaae",14,"a","Aotus_nancymai_a"
"Shanee et al. 2015",-75.80361111,-9.684166667,"Peru","Neotropics","Aotidae","Aotus","Aotus nancymaae","Aotus_nancymai"," ",0,2011,0,"Day",0.79,"N",9.2,"AR","Frugivore",NA,NA,3.9,365.2,117,NA,NA,1.02,1,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus nancymaae",14,"a","Aotus_nancymai_a"
"Shanee et al. 2015",-75.84222222,-9.689166667,"Peru","Neotropics","Aotidae","Aotus","Aotus nancymaae","Aotus_nancymai"," ",0,2011,0,"Day",0.79,"N",9.2,"AR","Frugivore",NA,NA,3.9,365.2,117,NA,NA,1.02,1,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus nancymaae",14,"a","Aotus_nancymai_a"
"Shanee et al. 2015",-77.91416667,-5.583055556,"Peru","Neotropics","Aotidae","Aotus","Aotus nancymaae","Aotus_nancymai"," ",0,2011,0,"Day",0.79,"N",9.2,"AR","Frugivore",NA,NA,3.9,365.2,117,NA,NA,1.02,1,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus nancymaae",14,"a","Aotus_nancymai_a"
"Shanee et al. 2015",-77.90611111,-5.707777778,"Peru","Neotropics","Aotidae","Aotus","Aotus nancymaae","Aotus_nancymai"," ",0,2011,0,"Day",0.79,"N",9.2,"AR","Frugivore",NA,NA,3.9,365.2,117,NA,NA,1.02,1,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus nancymaae",14,"a","Aotus_nancymai_a"
"Shanee et al. 2015",-77.9125,-5.728055556,"Peru","Neotropics","Aotidae","Aotus","Aotus nancymaae","Aotus_nancymai"," ",0,2011,0,"Day",0.79,"N",9.2,"AR","Frugivore",NA,NA,3.9,365.2,117,NA,NA,1.02,1,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus nancymaae",14,"a","Aotus_nancymai_a"
"Shanee et al. 2015",-77.91638889,-5.645,"Peru","Neotropics","Aotidae","Aotus","Aotus nancymaae","Aotus_nancymai"," ",0,2011,0,"Day",0.79,"N",9.2,"AR","Frugivore",NA,NA,3.9,365.2,117,NA,NA,1.02,1,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus nancymaae",14,"a","Aotus_nancymai_a"
"Shanee et al. 2015",-77.64777778,-6.053611111,"Peru","Neotropics","Aotidae","Aotus","Aotus nancymaae","Aotus_nancymai"," ",0,2011,0,"Day",0.79,"N",9.2,"AR","Frugivore",NA,NA,3.9,365.2,117,NA,NA,1.02,1,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus nancymaae",14,"a","Aotus_nancymai_a"
"Shanee et al. 2015",-78.25083333,-5.641666667,"Peru","Neotropics","Aotidae","Aotus","Aotus nancymaae","Aotus_nancymai"," ",0,2011,0,"Day",0.79,"N",9.2,"AR","Frugivore",NA,NA,3.9,365.2,117,NA,NA,1.02,1,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus nancymaae",14,"a","Aotus_nancymai_a"
"Shanee et al. 2015",-78.30166667,-5.680555556,"Peru","Neotropics","Aotidae","Aotus","Aotus nancymaae","Aotus_nancymai"," ",0,2011,0,"Day",0.79,"N",9.2,"AR","Frugivore",NA,NA,3.9,365.2,117,NA,NA,1.02,1,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus nancymaae",14,"a","Aotus_nancymai_a"
"Shanee et al. 2015",-78.16583333,-5.938333333,"Peru","Neotropics","Aotidae","Aotus","Aotus nancymaae","Aotus_nancymai"," ",0,2011,0,"Day",0.79,"N",9.2,"AR","Frugivore",NA,NA,3.9,365.2,117,NA,NA,1.02,1,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus nancymaae",14,"a","Aotus_nancymai_a"
"Shanee et al. 2015",-78.00027778,-5.993888889,"Peru","Neotropics","Aotidae","Aotus","Aotus nancymaae","Aotus_nancymai"," ",0,2011,0,"Day",0.79,"N",9.2,"AR","Frugivore",NA,NA,3.9,365.2,117,NA,NA,1.02,1,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus nancymaae",14,"a","Aotus_nancymai_a"
"Shanee et al. 2015",-77.68166667,-6.735277778,"Peru","Neotropics","Aotidae","Aotus","Aotus nancymaae","Aotus_nancymai"," ",0,2011,0,"Day",0.79,"N",9.2,"AR","Frugivore",NA,NA,3.9,365.2,117,NA,NA,1.02,1,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus nancymaae",14,"a","Aotus_nancymai_a"
"Shanee et al. 2015",-77.22472222,-6.707777778,"Peru","Neotropics","Aotidae","Aotus","Aotus nancymaae","Aotus_nancymai"," ",0,2011,0,"Day",0.79,"N",9.2,"AR","Frugivore",NA,NA,3.9,365.2,117,NA,NA,1.02,1,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus nancymaae",14,"a","Aotus_nancymai_a"
"Shanee et al. 2015",-78.27833333,-5.694444444,"Peru","Neotropics","Aotidae","Aotus","Aotus nancymaae","Aotus_nancymai"," ",0,2011,0,"Day",0.79,"N",9.2,"AR","Frugivore",NA,NA,3.9,365.2,117,NA,NA,1.02,1,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Aotus nancymaae",14,"a","Aotus_nancymai_a"
